Gene_Symbol,log2FoldChange
SAMD8,0.0
AVEN,0.0
AC027097.1,0.0
MYDGF,0.0
TMEM259,0.0
DDX5,0.0
BRD3,0.0
GPR137B,0.0
CYHR1,0.0
AK2,0.0
MRFAP1L1,0.0
KRT7,0.0
SARAF,0.0
NEK7,0.0
FCHSD2,0.0
LMAN1,0.0
DUSP28,0.0
STT3A,0.0
TNFAIP8,0.0
FBXL5,0.0
SMPD3,0.0
DHRS4L2,0.0
NIPAL1,0.0
LCTL,0.0
ZNF585A,0.0
JOSD2,0.0
FAM172A,0.0
CFAP44,0.0
WDSUB1,0.0
CD47,0.0
OGFRL1,0.0
QPCT,0.0
COMMD1,0.0
THADA,0.0
RCAN3,0.0
C18orf54,0.0
SGK2,0.0
L2HGDH,0.0
SLFN12,0.0
PRRG4,0.0
DGKH,0.0
B3GNT4,0.0
DTWD2,0.0
THOC7,0.0
OGFOD1,0.0
MMGT1,0.0
GSTM1,0.0
SIAE,0.0
USF2,0.0
ZNF155,0.0
VARS1,0.0
DNER,0.0
STAG1,0.0
ZNF17,0.0
PABPC3,0.0
HELZ2,0.0
TIMMDC1,0.0
ANXA10,0.0
ZDHHC3,0.0
SOS1,0.0
EEF1AKMT2,0.0
ABHD5,0.0
TBC1D2B,0.0
DENND2C,0.0
ZNF546,0.0
ZYX,0.0
SPRY2,0.0
MARCHF4,0.0
EPHX4,0.0
EFCAB11,0.0
ZNF335,0.0
PHACTR2,0.0
SYF2,0.0
SLC25A1,0.0
STIM1,0.0
ZNF490,0.0
RNF126,0.0
KMT5B,0.0
PABPC1,0.0
POLH,0.0
SDHAF2,0.0
OSGEPL1,0.0
EDEM3,0.0
GPR87,0.0
BBX,0.0
MARCKS,0.0
IFNAR2,0.0
ICE2,0.0
CYP1A1,0.0
MALL,0.0
RBMS2,0.0
PYGO1,0.0
TPH1,0.0
GPAT3,0.0
ITPRIP,0.0
CRIM1,0.0
SGTB,0.0
RPRD1B,0.0
ABHD17C,0.0
MTRF1,0.0
HNRNPDL,0.0
NIFK,0.0
SERPINB9,0.0
USP37,0.0
SCNN1D,0.0
DMBT1,0.0
NUP205,0.0
CNOT1,0.0
KRT19,0.0
MFSD14B,0.0
ACSF3,0.0
SEPTIN6,0.0
TMEM68,0.0
RNF157,0.0
ESCO1,0.0
RALGAPA2,0.0
HERC2,0.0
C11orf65,0.0
MARK3,0.0
DHX32,0.0
GLRX3,0.0
DNAJC10,0.0
KRT10,0.0
ALPG,0.0
DHRS1,0.0
ZNF491,0.0
ANO8,0.0
MMADHC,0.0
CTBS,0.0
ZNF780B,0.0
NOMO1,0.0
METTL1,0.0
SERGEF,0.0
PDSS2,0.0
KATNBL1,0.0
MIER3,0.0
XRCC4,0.0
MYEF2,0.0
HMGCL,0.0
IGFBP1,0.0
CCAR2,0.0
ALS2,0.0
RNF6,0.0
SOAT1,0.0
STK38,0.0
KIAA0895,0.0
DDHD1,0.0
ZNF331,0.0
GPALPP1,0.0
BEX2,0.0
DNAJC16,0.0
RADX,0.0
CDK8,0.0
RAP1GDS1,0.0
OR2A4,0.0
MID2,0.0
F2R,0.0
AP4S1,0.0
CRABP2,0.0
GBGT1,0.0
EFCAB7,0.0
NDUFS2,0.0
EMG1,0.0
TSHZ1,0.0
PSMA4,0.0
SOCS7,0.0
UBLCP1,0.0
ANKRD18A,0.0
TMEM255B,0.0
STARD3NL,0.0
WDR3,0.0
MCUB,0.0
MOXD1,0.0
WASL,0.0
NARS2,0.0
FBXO43,0.0
FKBP11,0.0
SENP5,0.0
VPS45,0.0
GDF1,0.0
ETV3,0.0
SYDE2,0.0
CLCN3,0.0
TOR1AIP1,0.0
CEMIP,0.0
NEXN,0.0
ZNF235,0.0
PDPR,0.0
TSNAX,0.0
HLA-DMB,0.0
SNCAIP,0.0
TTC9C,0.0
VPS35,0.0
LIPH,0.0
ORMDL3,0.0
PILRB,0.0
SECTM1,0.0
SLC7A9,0.0
ARFGAP2,0.0
CTSK,0.0
RHBDD1,0.0
SLC25A16,0.0
CWF19L1,0.0
GSTO2,0.0
ZNF75D,0.0
CCL28,0.0
ZYG11B,0.0
MIOS,0.0
FADS1,0.0
ZDHHC23,0.0
IFT80,0.0
CEP89,0.0
ATG9A,0.0
LRIF1,0.0
GPR135,0.0
WDR70,0.0
FCGRT,0.0
TTC39C,0.0
PIGW,0.0
PARP11,0.0
SMARCD3,0.0
THEM6,0.0
GDE1,0.0
TMEM120B,0.0
GTF2E1,0.0
PPFIA2,0.0
SLC2A8,0.0
OSBP2,0.0
UBL3,0.0
APRT,0.0
AMT,0.0
USPL1,0.0
SPIN4,0.0
ZFP2,0.0
CABYR,0.0
NAPG,0.0
NAPA,0.0
RIPK2,0.0
FKBP8,0.0
MTMR1,0.0
MPDZ,0.0
HEG1,0.0
ARID1B,0.0
ATP2A2,0.0
RIMKLB,0.0
ATP5PB,0.0
GALK1,0.0
LRFN4,0.0
SLC25A26,0.0
CYREN,0.0
SNTB1,0.0
IDH3B,0.0
SIPA1L1,0.0
ZNF100,0.0
GLCE,0.0
CD163L1,0.0
PQBP1,0.0
ISG20,0.0
BIN1,0.0
ATP5MC2,0.0
PEX16,0.0
SNRNP40,0.0
ARHGAP29,0.0
C5orf15,0.0
TJP2,0.0
SMYD2,0.0
SYMPK,0.0
MRPS22,0.0
MYD88,0.0
PDXK,0.0
ZSCAN25,0.0
PDLIM4,0.0
SUPT6H,0.0
GTF3C3,0.0
MAD2L2,0.0
ZNF133,0.0
RARRES2,0.0
CRAT,0.0
PPDPF,0.0
ILRUN,0.0
PHF23,0.0
THOC2,0.0
FZD2,0.0
ITM2C,0.0
TMEM201,0.0
IBA57,0.0
FASN,0.0
ZNF621,0.0
SSH2,0.0
CCDC22,0.0
ZNF76,0.0
ZBTB43,0.0
FMO5,0.0
DHX38,0.0
VCL,0.0
KCTD2,0.0
POFUT1,0.0
STEAP3,0.0
CCAR1,0.0
DCAF4,0.0
AGK,0.0
SPATA33,0.0
BST2,0.0
JUNB,0.0
ATXN1,0.0
LCORL,0.0
POLE4,0.0
FZD6,0.0
ITPKB,0.0
IVD,0.0
ITPR3,0.0
JAG2,0.0
MARK2,0.0
NOMO3,0.0
DDX31,0.0
RGS19,0.0
PPP2R3B,0.0
STPG4,0.0
SLC6A15,0.0
TMEM39B,0.0
WDR60,0.0
MANSC1,0.0
RADIL,0.0
RNF146,0.0
BCR,0.0
EDNRB,0.0
PPP3CB,0.0
NFYC,0.0
IDNK,0.0
MRPS12,0.0
SCAMP4,0.0
CD99L2,0.0
PIP4K2A,0.0
ANKRD26,0.0
LMTK2,0.0
PIK3CD,0.0
PIK3R2,0.0
PDLIM7,0.0
MAGED1,0.0
AIF1L,0.0
RGS10,0.0
FADD,0.0
KIAA0586,0.0
RAB11FIP1,0.0
COL16A1,0.0
COL8A1,0.0
TNFRSF14,0.0
PPIL6,0.0
AADAT,0.0
RASSF5,0.0
TACC2,0.0
FAM149B1,0.0
MINK1,0.0
NOP16,0.0
MRPL14,0.0
CASD1,0.0
ZNF112,0.0
CENPH,0.0
C1orf109,0.0
PARP16,0.0
SSH3,0.0
ZNF606,0.0
GRAMD2B,0.0
SFMBT1,0.0
HERC5,0.0
RAB14,0.0
ZNF607,0.0
CCDC57,0.0
KIDINS220,0.0
UBE2D4,0.0
IQCH,0.0
WDR5,0.0
UBE2Q1,0.0
TRIM44,0.0
ZRANB1,0.0
ZBTB17,0.0
NUP43,0.0
C5orf63,0.0
SYNRG,0.0
FNBP1L,0.0
GABRB1,0.0
PRR14,0.0
HROB,0.0
PPP1R9A,0.0
RAB3IP,0.0
TMEM99,0.0
SDCCAG8,0.0
STARD10,0.0
PRPSAP2,0.0
GALM,0.0
TTC25,0.0
PRKD2,0.0
GBE1,0.0
PPM1G,0.0
FBF1,0.0
HEMK1,0.0
TSPAN1,0.0
ZNF362,0.0
MYO1B,0.0
MRPS35,0.0
PPCDC,0.0
B4GALNT4,0.0
H4-16,0.0
PLEKHF2,0.0
IMPA2,0.0
ERCC4,0.0
ZDHHC9,0.0
RNASEH2C,0.0
KLF7,0.0
ITPRIPL1,0.0
DCAF5,0.0
GBP4,0.0
TENT5B,0.0
UTP4,0.0
LRCH3,0.0
KLHL22,0.0
JMJD1C,0.0
ADGRA2,0.0
CCDC142,0.0
MAML2,0.0
DHX30,0.0
ZNF609,0.0
ENO3,0.0
GGA2,0.0
CNTROB,0.0
ARID5A,0.0
PPP2R2D,0.0
ZNF574,0.0
TWSG1,0.0
CCDC14,0.0
MEAF6,0.0
IPPK,0.0
COQ3,0.0
MCAT,0.0
RCBTB1,0.0
ZC3H4,0.0
WDR35,0.0
PLEKHM2,0.0
COL20A1,0.0
LRCH4,0.0
EML4,0.0
RNF180,0.0
KANK1,0.0
MTMR11,0.0
WDR5B,0.0
MAPT,0.0
LAYN,0.0
IPP,0.0
GPR137,0.0
SMIM11A,0.0
YBEY,0.0
GLT8D1,0.0
RPE,0.0
C11orf74,0.0
FMNL1,0.0
GNG11,0.0
GGT5,0.0
CTSO,0.0
HID1,0.0
EEPD1,0.0
SKOR1,0.0
PIH1D2,0.0
LY6G5B,0.0
ZNF462,0.0
SCAF1,0.0
GINM1,0.0
LMO7DN,0.0
MPC1,0.0
UCP3,0.0
ANKFY1,0.0
KANK2,0.0
UCP2,0.0
ZNF253,0.0
HNRNPLL,0.0
PNLDC1,0.0
UGCG,0.0
SNAP29,0.0
SLC9A3R2,0.0
TXNL1,0.0
MED11,0.0
BAIAP3,0.0
MARCHF7,0.0
SENP7,0.0
VGF,0.0
PRKG2,0.0
GBP2,0.0
QRICH1,0.0
PRKAA1,0.0
C6orf52,0.0
FOXA2,0.0
HCFC1R1,0.0
PUS1,0.0
BAG4,0.0
TMEM59,0.0
GOSR1,0.0
CCDC47,0.0
PTGES,0.0
MMP11,0.0
WDR66,0.0
SAMHD1,0.0
MAN1C1,0.0
PMFBP1,0.0
ANKMY2,0.0
DPYSL2,0.0
CRCP,0.0
COQ9,0.0
RSRP1,0.0
HSPE1-MOB4,0.0
RND1,0.0
CCDC127,0.0
MBD6,0.0
MTMR12,0.0
ASB1,0.0
PHF11,0.0
CCDC112,0.0
TMCO4,0.0
FHOD1,0.0
N6AMT1,0.0
TOP3B,0.0
CLCF1,0.0
ZNF214,0.0
NXT1,0.0
TIRAP,0.0
ESF1,0.0
DCPS,0.0
SSX2IP,0.0
WDR37,0.0
OSTM1,0.0
PNMA8A,0.0
LRRC1,0.0
DPYD,0.0
RAVER2,0.0
MEGF8,0.0
PRKCE,0.0
USP40,0.0
ARMCX2,0.0
ITGA5,0.0
ITGA2,0.0
PPP1R18,0.0
SORT1,0.0
PCYT2,0.0
GLYR1,0.0
STON2,0.0
ING2,0.0
UEVLD,0.0
C22orf23,0.0
ATP6V0A1,0.0
MTCH1,0.0
ZNF680,0.0
RELL2,0.0
ZNF658,0.0
H6PD,0.0
MXRA8,0.0
RABGEF1,0.0
IFI44,0.0
DOCK10,0.0
TMEM41A,0.0
ATP6V1E2,0.0
DPH6,0.0
MED30,0.0
CDKN2AIPNL,0.0
SURF1,0.0
DIS3L,0.0
EHBP1L1,0.0
FAM78A,0.0
EBF4,0.0
LRRC57,0.0
TCF25,0.0
NDUFS1,0.0
EFR3B,0.0
C1GALT1C1,0.0
HPS3,0.0
SLC44A5,0.0
ZNF449,0.0
CUL9,0.0
ATOX1,0.0
RAP1GAP2,0.0
DDN,0.0
NLRP10,0.0
CNN3,0.0
SLC16A3,0.0
CLCN4,0.0
STK17B,0.0
AASS,0.0
CHMP4C,0.0
METTL9,0.0
ZNF624,0.0
MRPS9,0.0
CLEC18B,0.0
FAM227A,0.0
PXYLP1,0.0
SUGP2,0.0
BIRC3,0.0
BAHCC1,0.0
MINAR1,0.0
CYP27B1,0.0
CYP11A1,0.0
CYP24A1,0.0
EDC3,0.0
ABITRAM,0.0
IGLL1,0.0
RC3H1,0.0
SS18L2,0.0
TCEAL9,0.0
CRBN,0.0
THAP4,0.0
CUTC,0.0
ARL5A,0.0
BTBD7,0.0
ACYP2,0.0
MALSU1,0.0
GPR146,0.0
KCTD12,0.0
CGAS,0.0
CST1,0.0
MMAA,0.0
MRPL54,0.0
BTBD19,0.0
AC002116.2,0.0
TMEM243,0.0
C1orf35,0.0
PCDHB16,0.0
FAM167A,0.0
CBX7,0.0
H2BC6,0.0
TENT4B,0.0
DHCR24,0.0
ATP2B1,0.0
TOMM20,0.0
PRKCSH,0.0
GATA6,0.0
USP42,0.0
ZNRF3,0.0
SLC7A6OS,0.0
RAET1E,0.0
CMAS,0.0
AGA,0.0
RNF114,0.0
BIN3,0.0
DDX17,0.0
CEPT1,0.0
ITCH,0.0
NIBAN1,0.0
ING1,0.0
CCDC61,0.0
SNX5,0.0
MFSD9,0.0
ZXDC,0.0
RNF169,0.0
GPD1L,0.0
LETMD1,0.0
RGL1,0.0
L1CAM,0.0
SCG5,0.0
LIMA1,0.0
POC5,0.0
ZNF185,0.0
OGG1,0.0
PAQR4,0.0
ARMH4,0.0
H2AW,0.0
ERLEC1,0.0
CAMK2N1,0.0
PLEKHB1,0.0
SRPRB,0.0
OPRL1,0.0
RIOX2,0.0
VPS37C,0.0
MOGS,0.0
GAS2L3,0.0
TM4SF1,0.0
SOX5,0.0
ATG13,0.0
GINS1,0.0
CHID1,0.0
SLC22A23,0.0
ABRAXAS2,0.0
ARFGAP1,0.0
SPOPL,0.0
CYP27C1,0.0
RHBDL1,0.0
ETFRF1,0.0
ZNF425,0.0
ARHGEF37,0.0
OR14C36,0.0
UMPS,0.0
MAP3K7,0.0
ADAMTS9,0.0
ZNF138,0.0
DOC2A,0.0
CHST10,0.0
AKAP5,0.0
ROCK2,0.0
NAPSA,0.0
ONECUT2,0.0
ZNF134,0.0
EBAG9,0.0
SGSH,0.0
TMEM141,0.0
ATP1A1,0.0
ANKRD52,0.0
ELMO2,0.0
ANKRD50,0.0
RPL38,0.0
ABLIM1,0.0
BAG2,0.0
INKA1,0.0
EMSY,0.0
MTHFSD,0.0
CIT,0.0
NME4,0.0
SAP30BP,0.0
CCDC102B,0.0
ZDHHC11,0.0
ZBTB3,0.0
GEN1,0.0
KPNB1,0.0
CDK17,0.0
KPNA5,0.0
KPNA4,0.0
NFATC2,0.0
ARPC1A,0.0
SCOC,0.0
C1orf53,0.0
HACE1,0.0
SLC45A3,0.0
LUZP1,0.0
MAP3K9,0.0
GSPT1,0.0
DYNLL2,0.0
ARHGEF18,0.0
LARP1,0.0
PUM2,0.0
MRGBP,0.0
TSPAN12,0.0
CFAP45,0.0
KANSL3,0.0
TAF5L,0.0
SUN2,0.0
CEP164,0.0
SIAH2,0.0
LRSAM1,0.0
PIP4P1,0.0
NECAP2,0.0
NLE1,0.0
CENPC,0.0
ACOT7,0.0
AP2S1,0.0
PCNX4,0.0
SUDS3,0.0
WNK3,0.0
CACHD1,0.0
TRABD,0.0
ACVR2B,0.0
WDCP,0.0
EPC1,0.0
DYNC1LI1,0.0
NSFL1C,0.0
WDR83OS,0.0
COMMD10,0.0
TRAPPC4,0.0
WDR77,0.0
KLF12,0.0
TMEM161A,0.0
GATB,0.0
RAB20,0.0
UBE2R2,0.0
IMPAD1,0.0
PACC1,0.0
NCLN,0.0
MRPL51,0.0
MARCHF2,0.0
TBC1D7,0.0
ACP6,0.0
RANGRF,0.0
MRPL37,0.0
PELO,0.0
MTFP1,0.0
PLXNB3,0.0
ZNF106,0.0
TXNDC16,0.0
GLCCI1,0.0
FAM120AOS,0.0
URGCP,0.0
LSM11,0.0
TMEM171,0.0
MPP7,0.0
SOCS4,0.0
DDOST,0.0
ZFP64,0.0
MORN1,0.0
THOC6,0.0
IRX3,0.0
TMEM43,0.0
KCTD13,0.0
STT3B,0.0
RGPD1,0.0
SLC29A1,0.0
MCAM,0.0
HYAL1,0.0
MPND,0.0
OSBP,0.0
SLC22A4,0.0
CACNG6,0.0
ACOX3,0.0
GNA13,0.0
AVIL,0.0
ARHGAP25,0.0
SPOP,0.0
TTLL11,0.0
ERCC8,0.0
TMEM129,0.0
REL,0.0
NELFE,0.0
GNB2,0.0
SMAD7,0.0
MAN1A1,0.0
MAP1B,0.0
AMER1,0.0
PTPDC1,0.0
ACTRT3,0.0
GHDC,0.0
ADNP2,0.0
DOT1L,0.0
PLPP5,0.0
HMOX2,0.0
FAM234A,0.0
C8orf48,0.0
TUBGCP3,0.0
CHSY1,0.0
MRPS15,0.0
TCF7L1,0.0
RTN4IP1,0.0
TXNDC17,0.0
BIVM,0.0
SH3YL1,0.0
SRGAP2B,0.0
ARRDC4,0.0
PMM1,0.0
METTL3,0.0
BAZ2B,0.0
CCDC28A,0.0
INTS7,0.0
RNF19A,0.0
TSPAN17,0.0
TMPRSS15,0.0
FRMD4B,0.0
ALMS1,0.0
RGL3,0.0
SEC11C,0.0
TIGD5,0.0
PRPF40B,0.0
ORC3,0.0
ELFN2,0.0
SLC4A7,0.0
STK11IP,0.0
KMT2C,0.0
GRPR,0.0
DYNC1I2,0.0
DYNC1H1,0.0
DNASE1L2,0.0
DNAH14,0.0
VIPAS39,0.0
UBE2O,0.0
MRPL17,0.0
ZNF197,0.0
ZNF708,0.0
ZNF623,0.0
TNPO3,0.0
LRRC6,0.0
UCK2,0.0
WBP1,0.0
VAX2,0.0
TATDN3,0.0
VEGFA,0.0
GAB1,0.0
CHST12,0.0
LCA5,0.0
ZNF2,0.0
ZNF8,0.0
BRF2,0.0
LTO1,0.0
MED19,0.0
KLHL26,0.0
TBC1D19,0.0
APTX,0.0
CEP19,0.0
TNFRSF19,0.0
LTBP2,0.0
TGFBI,0.0
LMAN2,0.0
PHYH,0.0
WASHC1,0.0
PIK3CB,0.0
FILIP1L,0.0
CPNE8,0.0
MCM2,0.0
DOP1A,0.0
MLLT3,0.0
SCYL1,0.0
BEND6,0.0
ZNF600,0.0
APOOL,0.0
ST20-MTHFS,0.0
CAAP1,0.0
PCNP,0.0
TEN1,0.0
CSNK2B,0.0
C4A,0.0
ANK2,0.0
LITAF,0.0
PCNT,0.0
SPATS2L,0.0
TMTC1,0.0
FAM151B,0.0
TMTC4,0.0
GLE1,0.0
GMPR,0.0
CDON,0.0
GPANK1,0.0
TBCC,0.0
CFAP70,0.0
DHRSX,0.0
CD276,0.0
TRERF1,0.0
MBOAT1,0.0
LMBR1L,0.0
PBX4,0.0
ANGEL1,0.0
NFIC,0.0
ACSF2,0.0
ZNF627,0.0
MUSK,0.0
TRIP10,0.0
WFDC3,0.0
NR1D2,0.0
INTS9,0.0
ZDHHC17,0.0
MED13L,0.0
TTC17,0.0
IRF3,0.0
PPP1R37,0.0
KIN,0.0
PSMB6,0.0
PWP2,0.0
INSYN2B,0.0
ACTR1A,0.0
FAM219A,0.0
HIPK3,0.0
CDC14A,0.0
PPA2,0.0
SHANK3,0.0
CAPN2,0.0
EFNA4,0.0
MPP5,0.0
HHIP,0.0
GPSM1,0.0
PHRF1,0.0
EPB41L5,0.0
MRPL41,0.0
TATDN1,0.0
RBM19,0.0
TM2D1,0.0
GPR155,0.0
MAZ,0.0
ZNF182,0.0
ZFX,0.0
FYCO1,0.0
NLN,0.0
DRAXIN,0.0
PFKFB3,0.0
EPS8L1,0.0
GLT8D2,0.0
TGFB1I1,0.0
SMARCC2,0.0
TAF9B,0.0
MVB12A,0.0
INTS14,0.0
BABAM2,0.0
KCTD21,0.0
AP1B1,0.0
ADSS2,0.0
ADPRH,0.0
ADM,0.0
PHLDA1,0.0
SPAG9,0.0
AP1M1,0.0
NECTIN2,0.0
CENPT,0.0
TEFM,0.0
TBC1D17,0.0
TTLL7,0.0
AAMDC,0.0
SETD6,0.0
RNF166,0.0
TPR,0.0
ADD1,0.0
MTOR,0.0
SLC45A4,0.0
TRAPPC5,0.0
MTERF3,0.0
SLC29A4,0.0
NCDN,0.0
CUTA,0.0
KHDRBS1,0.0
MTX2,0.0
RASSF4,0.0
ZNF587B,0.0
EMC4,0.0
JMY,0.0
QRICH2,0.0
NR6A1,0.0
LONRF2,0.0
NCF2,0.0
PITX1,0.0
ATG101,0.0
KCNIP3,0.0
UBQLN1,0.0
NDUFB8,0.0
ARHGAP17,0.0
MTMR9,0.0
ATG2A,0.0
ZDHHC5,0.0
THUMPD3,0.0
ZNF205,0.0
BAG5,0.0
NAPB,0.0
RNF20,0.0
ZMAT1,0.0
LRRC8A,0.0
GLI4,0.0
PPP1R7,0.0
RBFOX2,0.0
KLHL29,0.0
TYW3,0.0
LENG8,0.0
RHPN1,0.0
R3HCC1L,0.0
KATNB1,0.0
PPP1R11,0.0
ABR,0.0
PDE7A,0.0
ICAM2,0.0
LRRCC1,0.0
PDE6D,0.0
DDX3X,0.0
DHX9,0.0
TMEM238,0.0
TRIP13,0.0
SGSM2,0.0
NACC1,0.0
GAN,0.0
MTBP,0.0
CSNK1G1,0.0
UBOX5,0.0
STARD8,0.0
WIZ,0.0
MID1IP1,0.0
ABRACL,0.0
FAM72B,0.0
BACE1,0.0
TIMM13,0.0
PSD4,0.0
TIAM2,0.0
TBL2,0.0
LDLRAD3,0.0
UQCRC1,0.0
ZNF266,0.0
TMED4,0.0
LTBP1,0.0
RTCB,0.0
EFNB2,0.0
BUB3,0.0
RABEPK,0.0
KIF21A,0.0
SERINC2,0.0
PDHB,0.0
COPS6,0.0
GCN1,0.0
GPD2,0.0
NEK11,0.0
MRPL33,0.0
P2RX5-TAX1BP3,0.0
SUCO,0.0
VPS26A,0.0
ENO2,0.0
NDUFB2,0.0
NDUFA10,0.0
NDUFB1,0.0
NCAM2,0.0
KLHDC1,0.0
CNNM4,0.0
NDUFB10,0.0
FXR2,0.0
C19orf54,0.0
ZMYND12,0.0
C12orf4,0.0
PALM,0.0
ELF1,0.0
ENTR1,0.0
TIE1,0.0
TEPSIN,0.0
BRAP,0.0
XRRA1,0.0
FPR1,0.0
TMEM127,0.0
ARHGEF35,0.0
ABHD2,0.0
FXYD5,0.0
WWP1,0.0
CDYL2,0.0
TMED6,0.0
GNAI3,0.0
ERF,0.0
COMMD5,0.0
ANKRD13B,0.0
PRPS1,0.0
C9orf64,0.0
PRPS2,0.0
AKR1B1,0.0
TMEM44,0.0
PIGX,0.0
DHX37,0.0
REP15,0.0
INTS11,0.0
TRIM56,0.0
MPV17,0.0
C12orf75,0.0
SCAMP2,0.0
ZNF22,0.0
CHMP1A,0.0
HOXD4,0.0
S100A6,0.0
ARHGEF10,0.0
CDK13,0.0
UPF3B,0.0
PLPP2,0.0
SPINT1,0.0
CFAP410,0.0
NEK3,0.0
KLHL8,0.0
KLHDC10,0.0
PCGF1,0.0
GIT2,0.0
NDUFA2,0.0
COL6A3,0.0
CCNB3,0.0
LMBR1,0.0
RHBDF1,0.0
RNF25,0.0
VPS53,0.0
LAMTOR4,0.0
SMG9,0.0
ALG1,0.0
IGDCC4,0.0
METTL14,0.0
STIM2,0.0
ZMAT5,0.0
LIN37,0.0
RBL1,0.0
TMEM106C,0.0
SCFD1,0.0
PLCD3,0.0
BICRA,0.0
RRM2B,0.0
TMEM183A,0.0
RAB11FIP5,0.0
EML5,0.0
BABAM1,0.0
CPT2,0.0
RHOT1,0.0
TRIM33,0.0
C6orf47,0.0
DDX6,0.0
ADORA1,0.0
SHOC2,0.0
ADRA1B,0.0
MAOB,0.0
COPG2,0.0
SLC4A3,0.0
PJVK,0.0
VPS25,0.0
STRN3,0.0
PLGRKT,0.0
FAM120A,0.0
ZNF669,0.0
JHY,0.0
TCTN2,0.0
CLEC3B,0.0
MAP3K7CL,0.0
DDX11,0.0
KCNC4,0.0
KBTBD11,0.0
ZBTB37,0.0
PSMB2,0.0
PSMA5,0.0
NQO2,0.0
CUX1,0.0
UQCRH,0.0
H2BU1,0.0
KATNAL1,0.0
WDR54,0.0
ADGRV1,0.0
TMEM268,0.0
SYTL3,0.0
GK5,0.0
RSF1,0.0
ZNF506,0.0
RSRC1,0.0
ING4,0.0
DHTKD1,0.0
PGD,0.0
ZNF674,0.0
VPS50,0.0
NPTXR,0.0
TDRD7,0.0
ETHE1,0.0
CAPN7,0.0
SLC25A29,0.0
ARHGAP22,0.0
FBXO42,0.0
HYAL3,0.0
SIN3A,0.0
FBXW5,0.0
ZNF33A,0.0
HECA,0.0
SEC22C,0.0
AARD,0.0
ST14,0.0
HSPA2,0.0
ORAI3,0.0
ZNF276,0.0
GORAB,0.0
ZFP62,0.0
MRPL39,0.0
PARVA,0.0
CALML4,0.0
CIPC,0.0
MOB1A,0.0
UBA6,0.0
HELZ,0.0
ZBTB5,0.0
TMEM131,0.0
TMEM248,0.0
SPHK1,0.0
ZBTB34,0.0
SEC22A,0.0
CDC42EP4,0.0
CD2AP,0.0
CABLES1,0.0
ADCK5,0.0
C14orf93,0.0
ZNF644,0.0
TUBB2B,0.0
ECT2,0.0
HIVEP2,0.0
REV3L,0.0
ELK3,0.0
ARHGEF1,0.0
DCXR,0.0
TMEM18,0.0
RANBP6,0.0
ATAD2B,0.0
MYB,0.0
STPG1,0.0
BTBD9,0.0
LRRC49,0.0
UBE3A,0.0
SNRNP27,0.0
KDELR3,0.0
BHLHB9,0.0
GLIPR1,0.0
TMED1,0.0
POLR2F,0.0
DUS3L,0.0
PEX14,0.0
FEM1C,0.0
CAMK2G,0.0
INPP5J,0.0
ATXN1L,0.0
PPP4R3A,0.0
INTS12,0.0
NIPA1,0.0
ATE1,0.0
ELMOD2,0.0
PLOD2,0.0
GLO1,0.0
PNPLA6,0.0
FMR1,0.0
ZNF311,0.0
ZNHIT3,0.0
ORAI2,0.0
AJM1,0.0
USP45,0.0
AFF3,0.0
PUS3,0.0
MXD3,0.0
IRF2BPL,0.0
TMUB1,0.0
LMLN,0.0
EIF2B5,0.0
JMJD7,0.0
NRCAM,0.0
EHD2,0.0
TAX1BP3,0.0
UBXN4,0.0
DNAJA2,0.0
MARCHF6,0.0
SLC25A3,0.0
CEP162,0.0
C12orf43,0.0
ZNF512,0.0
YIF1B,0.0
USP49,0.0
ASAP2,0.0
TDRKH,0.0
RAB35,0.0
PTPRM,0.0
LRRC37B,0.0
KCMF1,0.0
SLC2A13,0.0
PIK3IP1,0.0
NUP214,0.0
SSPN,0.0
RCL1,0.0
RNF168,0.0
CHCHD5,0.0
ENOX2,0.0
LHFPL2,0.0
SLC35D2,0.0
ST6GALNAC6,0.0
ZNF716,0.0
ZNF432,0.0
CDC40,0.0
RAET1L,0.0
DDX28,0.0
STRBP,0.0
ESS2,0.0
GBA2,0.0
DENND1A,0.0
MEAK7,0.0
TMEM254,0.0
POLR2H,0.0
RNFT1,0.0
DIDO1,0.0
RPAIN,0.0
PPM1B,0.0
MYADM,0.0
CHTF8,0.0
TTC5,0.0
FAAP20,0.0
CORO1B,0.0
ADAMTS6,0.0
ABHD16A,0.0
RABL6,0.0
SELENOO,0.0
RABEP1,0.0
AMY2A,0.0
CLIC6,0.0
CNTF,0.0
DYM,0.0
SAMD9,0.0
KLHL28,0.0
QPCTL,0.0
FIGNL1,0.0
UQCC1,0.0
LTB4R2,0.0
RB1CC1,0.0
EARS2,0.0
BRD7,0.0
ABLIM2,0.0
TIMP4,0.0
ELP5,0.0
TIMP1,0.0
RAB36,0.0
PITPNM1,0.0
UTP23,0.0
ANAPC16,0.0
COL27A1,0.0
SBSN,0.0
STING1,0.0
NCOA2,0.0
DPP9,0.0
ARL6IP1,0.0
ARIH2OS,0.0
RPLP1,0.0
NDUFC1,0.0
SBNO2,0.0
SGMS1,0.0
CYTH4,0.0
SLC25A24,0.0
UQCR10,0.0
POMT2,0.0
PCYT1A,0.0
FAM214A,0.0
SF1,0.0
COMMD9,0.0
N4BP2,0.0
PCGF6,0.0
CSKMT,0.0
ROR1,0.0
RHNO1,0.0
PEX13,0.0
LRP8,0.0
LTBR,0.0
LY6E,0.0
