gene,dataset_name,dataset_dose_name,dataset_dose_units,dataset_response_name,dataset_response_units,dataset_doses,dataset_ns,dataset_stdevs,dataset_means,bmds_model_index,model_name,bmr,distribution,direction,confidence_level,tail_probability,degree,model_class,bmdl,bmd,bmdu,aic,loglikelihood,p_value1,p_value2,p_value3,p_value4,model_dof,residual_of_interest,residual_at_lowest_dose,recommended,recommendation_bin,recommendation_notes,selected
TCOF1_15308,TCOF1_15308,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.43361678065261333,0.3210817747834025,0.6823597949495128,0.6255245494987753","-0.05793955047164923,-0.10139631366551673,0.3447225483940915,-1.1174507333805508",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,3.080831922634999,6.415209770202637,8.985376803114418,32.959747485294,-13.479873742647003,0.017146791284712748,0.6176629582719967,0.6176629582719967,0.324820750111394,2.0,-0.013246675188396713,-0.460825805818735,True,Recommended - Lowest AIC,,False
TCP1_92626,TCP1_92626,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3915364169221787,0.5642028851463058,0.19736649202770712,0.22172828312240728","-0.0467199249005413,-0.4683611560282377,-0.3567973646785944,-0.8685187957374995",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,3.2236385842473423,5.137679576873779,12.515966642537546,24.530029946265493,-9.265014973132747,0.012902516817075438,0.19464078505448346,0.19464078505448346,0.16249106904612032,2.0,-0.603337923951582,0.9746286213337428,True,Recommended - Lowest AIC,,False
TDRKH_13741,TDRKH_13741,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.1524426929455438,0.19923622716061645,0.26304142311673523,0.38342630861475696","-0.007146882879473913,-0.19517390533404788,-0.037385023922917614,-0.6707390941356",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.2444244200121592,3.1905746459960938,5.441694224912114,-1.536410320666822,3.768205160333411,0.0010147458993954306,0.2854525598723401,0.2854525598723401,0.3069687932273524,2.0,0.5020611784005087,0.43637135095129465,True,Recommended - Lowest AIC,,False
TEC_19874,TEC_19874,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.9664269579523947,0.21531249109071013,0.9429388303798478,0.6924920018581955","-0.2148991813001783,-0.5115839202207733,-0.417588549328279,-2.045848824463087",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.917617349484734,4.469757080078125,9.451560994947316,55.992355459794396,-24.996177729897198,0.0075989257938828825,0.0607161924097952,0.0607161924097952,0.8603416991388866,2.0,0.056509794230194324,0.22052256097387896,True,Recommended - Lowest AIC,,False
TEDC1_20289,TEDC1_20289,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.48166894174515357,0.7485800297290721,0.27594323160121154,1.1000388492839959","-0.07079287513147488,-0.4938658549549155,-0.09140901671963364,-1.4133812714047387",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.9005431868981373,4.434077739715576,9.311280848059335,41.72757524636991,-17.863787623184955,0.008584237760813185,0.1299746090208035,0.1299746090208035,0.4495867485356315,2.0,0.4883866374259549,0.3215945935575221,True,Recommended - Lowest BMDL,,False
TENT2_19346,TENT2_19346,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.7623595461028444,0.6281657570458695,0.8756660179574878,0.9194575616152865","-0.1702696291443452,-0.3461798545108315,-0.46343981200778,1.2857480754604191",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,3.148973630933165,6.816105842590332,10.030364927963287,51.372330156352064,-22.686165078176032,0.10569333668935421,0.9073248974055735,0.9073248974055735,0.7708705956464155,2.0,0.0055675291769611834,0.3906733120455078,True,Recommended - Lowest AIC,,False
TESMIN_15697,TESMIN_15697,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5250012469535907,0.46893847089477814,0.2796326764543176,0.29169221087522634","-0.08240015470896667,-0.43022448491827886,-0.3513092141363261,1.2259687990910968",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,2.4325357546995656,5.6298792362213135,7.325878131016181,31.81090799943667,-12.905453999718334,0.0009209227284618926,0.28042267701888757,0.28042267701888757,0.3455748383802073,2.0,0.006991611108580061,0.8120071091182278,True,Recommended - Lowest AIC,,False
TEX2_15987,TEX2_15987,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.2734891079922746,0.3541306414127384,0.28227262203774495,0.17805779982841072","-0.02439060353332154,-0.18745588430730462,-0.05257358040370968,-0.604114084284785",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.9806854781406007,4.602901935577393,9.992757692436754,8.187874327404185,-1.0939371637020923,0.0632278489390824,0.6831094250822045,0.6831094250822045,0.5836327151532421,2.0,0.3364690666506771,0.3033406594090665,True,Recommended - Lowest AIC,,False
TFDP1_7045,TFDP1_7045,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.2128796559142876,0.25298828233834636,0.38715694353129165,0.18051449472946055","-0.014169837539654536,-0.1566009874502707,-0.1967344696864962,-0.6103934731858387",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.20351107750729913,1.3283592468717975,9.738723382596321,4.217827678478763,1.8910861607606184,0.01968275469017522,0.5895004053864774,0.5895004053864774,0.39042053147353184,1.0,0.1374449557576657,0.32477774473039267,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
TGFBR3_27950,TGFBR3_27950,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3233111976253505,0.11962910251846619,0.39159967742187457,0.39395821142363924","-0.03118872485026453,-0.31937210960738005,-0.3612933911597543,-0.7544756425746826",2,Power,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,3.0818929259868657,4.82192432684395,10.953751985269786,17.19811302581563,-5.599056512907816,0.013549514613807268,0.25048400949928873,0.25048400949928873,0.19730542760431014,2.0,-0.9694954813524311,0.9624237068552391,True,Recommended - Lowest AIC,,False
TGFBRAP1_26440,TGFBRAP1_26440,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3548747457893289,0.23953081625210831,0.5694285207747012,0.1911177551794273","-0.040592821964684805,-0.3180483670607481,-0.9894870858907145,-1.3445591798930412",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.0421043708240425,0.13054313224350145,0.822210692590798,20.430777225143835,-6.2153886125719175,4.201814854487562e-05,0.23401611579079173,0.23401611579079173,0.9306165309069229,1.0,-0.06224476187765372,0.017947738892599974,True,Recommended - Lowest AIC,BMD/BMDL ratio > 3.0,False
TGM1_20398,TGM1_20398,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.8683948249020368,0.9847065709697205,1.0638831684093832,1.9984711946712843","-0.25472162762835027,-0.3299541603925184,-1.1773461891911723,-2.803139561249124",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.7195948948348474,4.068940877914429,7.986358590998616,66.18969549844782,-30.09484774922391,0.015908894791163974,0.37258464471564245,0.37258464471564245,0.5727234962950412,2.0,-0.9597579619371235,0.380293084127367,True,Recommended - Lowest AIC,,False
THOC6_12411,THOC6_12411,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3021700409692237,0.4599813272022897,0.15798849991853092,0.424300132616015","-0.029026922479586676,-0.24457546948410658,-0.20383663036871194,-0.7861648089091604",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.29521300312469423,2.1615304871443617,9.90227667483932,17.495233746790035,-4.7476168733950175,0.020738747321740525,0.37168935113892665,0.37168935113892665,0.30366855553344374,1.0,0.13325771530108282,0.39879710122221607,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
TIGD6_22549,TIGD6_22549,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5228907302328867,0.5849890161487077,0.8048308046702398,0.7189062907788216","-0.07527240774378408,-0.3236656338483442,-0.6151577317512832,1.0372371217392777",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,3.3246711245621157,6.771565675735474,9.908640643626761,41.91869439769741,-17.959347198848704,0.048235536025519776,0.914427621966474,0.914427621966474,0.2783955490265848,2.0,0.012804873759859595,0.8081808300949247,True,Recommended - Lowest AIC,,False
TIMM10B_25535,TIMM10B_25535,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.38996285882918036,0.215347687140728,0.2802720560235904,0.8160857137634243","-0.04727257630298783,-0.3818947841198394,-0.05787063485925634,-0.9163402979279299",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,1.0221677534470937,4.4124802910837015,-9999.0,30.155385647558703,-11.077692823779351,0.01299477378336833,0.10203965257857028,0.10203965257857028,0.19055702750201808,1.0,0.1982595435107722,0.4860472733251522,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
TIMM44_23550,TIMM44_23550,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.407044410496562,0.27450220738246345,0.7140309526463694,0.31541664627059735","-0.047860268815440844,-0.20453756825089053,0.17609292901621618,-1.3202960715061103",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,2.44324454352462,5.6121826171875,7.29273370463559,27.546773737518194,-10.773386868759097,0.0013369772748047515,0.3334052649917507,0.3334052649917507,0.46920900233637575,2.0,-0.009517361679693758,-0.11144396370241767,True,Recommended - Lowest AIC,,False
TLNRD1_87388,TLNRD1_87388,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.39219384402089497,0.5016789396596143,0.6498624156752826,0.6307478392301614","-0.04783516312179875,-0.07778325062417864,0.021637409778165306,-1.1594199827680078",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,2.6691445040149957,6.187828779220581,8.463657222999,30.005781867356077,-12.002890933678039,0.032232173817009935,0.8149499338884776,0.8149499338884776,0.9445369359954062,2.0,-0.0029072150096464866,-0.06750977659574357,True,Recommended - Lowest AIC,,False
TM9SF3_7143,TM9SF3_7143,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.7729708727571338,0.5892971501007662,0.528396133868723,0.36265383332920886","-0.180747440796631,-0.33855528431085874,-0.7856647715685768,-1.4059053225810285",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.0899286474232129,1.0315647590080514,192.5377033585339,47.58033876404531,-19.790169382022654,0.05498815548852787,0.2698181504759314,0.2698181504759314,0.8845484979777829,1.0,0.04017820409069066,0.049569300680386515,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
TMBIM6_7153,TMBIM6_7153,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3344314786088172,0.5613570679135601,0.3859378509353686,0.2077814705530953","-0.03860414251152066,0.027924956339377378,-0.7249658679783937,-0.5781983266685541",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.10530597325319918,0.315319594903643,3.6286637759468867,21.0390079219829,-6.51950396099145,0.02362659183193494,0.4520308064452434,0.4520308064452434,0.5281990042417859,1.0,0.2793004298601037,-0.13965020492861305,True,Recommended - Lowest AIC,,False
TMEM115_14175,TMEM115_14175,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.2812324706318243,0.551453857935877,0.15068986855436936,0.28618076359956535","-0.024439806611997645,0.23202530433494462,-0.04096310587445142,-0.6421310044864543",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.90811004699349,4.449925422668457,9.373541946245748,14.62059112734007,-4.310295563670035,0.011350842653663262,0.20144532310586793,0.20144532310586793,0.3729048285748745,2.0,-0.00970325386199668,-0.6052121979060748,True,Recommended - Lowest AIC,,False
TMEM189_27974,TMEM189_27974,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3523572253961781,0.7262135959086974,0.3914413592249071,0.455163875683155","-0.03854929411256459,0.007782909864607983,-0.1263823655852285,-0.9549324594885372",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.7748797192638346,4.179275035858154,8.367416634983659,25.74791678522237,-9.873958392611184,0.041904286534740987,0.551947539067815,0.551947539067815,0.9752134427827598,2.0,-0.02353242214447475,-0.09018880294859966,True,Recommended - Lowest AIC,,False
TMEM214_24547,TMEM214_24547,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.16250787176965312,0.6918842938535854,0.28038291561752643,0.3209412685938888","-0.008180429373066385,-0.30060202767274374,-0.26757265662122404,-0.6934980135452523",0,Linear,1.0 Standard Deviation,Normal + Nonconstant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.0276812491430904,2.1745657920837402,2.765800758504855,6.325064953069658,-0.16253247653482905,0.0008603933673475561,0.011503960056982954,0.20020683244035875,0.48010856471541297,3.0,-0.763550032860868,-0.1804726898499672,True,Recommended - Lowest AIC,,False
TMEM241_19360,TMEM241_19360,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.6108448364029699,0.9572727292932574,0.8101860701275578,0.30429584453238556","-0.10259710964364577,-0.15940164334597998,-0.4939634642248479,-2.5260645783314564",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.4777035018412545,1.5857889663396716,9.39865280275912,45.79273260525831,-18.896366302629154,0.00020841398770055086,0.33633623141591085,0.33633623141591085,0.9680974724690443,1.0,0.0045406970150135536,0.015974502070674235,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
TMEM251_7199,TMEM251_7199,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.6334397197214291,0.6751041886845804,0.5064184820686811,0.9511084754005745","-0.12099980428639434,-0.040118627994235045,0.23254395177671508,-1.3241495637816882",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,3.302346736042041,6.952959299087524,10.432338557198364,45.24863134126876,-19.62431567063438,0.09251867022216187,0.758150121945337,0.758150121945337,0.6483703820854674,2.0,-0.008218422569392436,-0.41646551779189456,True,Recommended - Lowest AIC,,False
TMEM41A_11795,TMEM41A_11795,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.20064859906506713,0.19841971770443656,0.17945152446878562,0.45813491590817396","-0.013075980073359722,-0.09221784244907964,-0.05077063314020619,-0.7809660828316645",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.0821550922485006,2.9149723052978516,4.78534432370292,2.1787390710981756,1.9106304644509122,0.0008218636078337616,0.24847848798720107,0.24847848798720107,0.8198537901465595,2.0,0.3473331804303619,0.09732883236278679,True,Recommended - Lowest AIC,,False
TMEM44_13230,TMEM44_13230,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.9299509248040136,1.285005790091379,1.159446447043766,1.0830578095238617","-0.2561230859040579,0.7147858608816096,-0.48175361458535054,1.6638746893761514",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,3.510462676017847,7.428035736083984,13.815961974789989,65.18201773830845,-29.591008869154226,0.11524043100234549,0.9848714529149997,0.9848714529149997,0.223191061999077,2.0,0.006245798525427242,-0.4260563604965143,True,Recommended - Lowest AIC,,False
TMEM51_18762,TMEM51_18762,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.7047172814369338,0.7047343363127392,0.412509929309484,1.060912873766439","-0.16439930308316608,0.26469395262420636,0.3078753411024048,-1.5267460238531496",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,3.190571821221717,6.739362478256226,9.81861158842088,49.7886444489686,-21.8943222244843,0.028501767005213896,0.4811696883732377,0.4811696883732377,0.39146402075694087,2.0,-0.008528586054262174,-0.768204934107069,True,Recommended - Lowest AIC,,False
TMEM52_26220,TMEM52_26220,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.676462704260683,0.4093305293692511,0.5400163977745652,0.732130464913555","-0.1312336251136166,-0.18690025952882214,-0.42733611029430435,1.207280518829213",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,2.976154375133161,6.487375497817993,9.161864443115919,43.27551550262298,-18.63775775131149,0.033306843729885904,0.5718911634616003,0.5718911634616003,0.712085757352911,2.0,0.007353308151969137,0.3569398317718459,True,Recommended - Lowest AIC,,False
TMEM63A_18448,TMEM63A_18448,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.7899147606473147,0.6535874230884111,0.4039769825670208,0.6595496609341015","-0.19510106267061977,-0.03033081045659129,0.012216683270293868,1.1130460846484809",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.8969792319671441,3.9049329070017924,-9999.0,49.7202489687116,-20.8601244843558,0.09319638274869069,0.41590257911392003,0.41590257911392003,0.7303104510481833,1.0,-0.0383884551746823,-0.13776746171322546,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
TNFRSF10B_23818,TNFRSF10B_23818,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.2732224997265883,0.13527654178932697,0.14561157163307362,0.09490368448057902","-0.024449431786637933,0.22957203115304634,0.006249195269918878,-0.5257088292606062",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,2.769160753492045,6.4131975173950195,8.984805356820821,3.1526003653137784,1.4236998173431108,0.0009867104519455383,0.05038277725831275,0.05038277725831275,0.1935069910099163,2.0,0.0007771142363375428,-0.741442552047601,True,Recommended - Lowest AIC,,False
TNFRSF19_12626,TNFRSF19_12626,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","1.184028971597371,0.38839084843958716,1.083561589925468,0.7119692875834359","-0.4285236038196816,-0.6996650931857049,-1.479052596277329,-1.9065418068053726",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,4.060363265716259,7.32586145401001,36.97544656229998,65.71632004571745,-29.85816002285873,0.057611803231766956,0.11850615488027416,0.11850615488027416,0.3448914347239329,2.0,0.1274947302997166,0.6316842759951371,True,Recommended - Lowest AIC,,False
TNK2_27994,TNK2_27994,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4400698489376188,1.0298424288200616,0.3015832674085145,0.2536980957581689","-0.06131294449946167,-0.19732597036301272,0.9448470249273382,0.35466538618785143",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.10423977608021137,0.3203431170104495,-9999.0,37.99327681196846,-14.996638405984228,0.0064408594726416135,0.05561750685414335,0.05561750685414335,0.11680988973771766,1.0,-0.3813532633433649,0.19067663926359,True,Recommended - Lowest AIC,BMD/BMDL ratio > 3.0,False
TNKS1BP1_88735,TNKS1BP1_88735,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.885910802262413,0.38970918885368655,0.34366501610502675,0.5613637209325237","-0.25157140136605566,-0.5254211890426596,-0.5814183596267704,-1.6046478599056246",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.2184029199230108,2.7791197331162505,-9999.0,51.89071367639919,-21.945356838199594,0.020887984762800738,0.06786627320418237,0.06786627320418237,0.5883809971832299,1.0,0.073386297568133,0.2107394135967657,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
TNPO3_12588,TNPO3_12588,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.294313294632908,0.08988987049304648,0.15730073997027036,0.26005739875449846","-0.02811300909397658,-0.27298533260340124,-0.8409726286608016,-1.2033737537472728",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.0430834373891503,0.1120141123821629,0.6455224966484242,6.731787522614734,0.634106238692633,7.631733265345275e-07,0.080317349181664,0.080317349181664,0.7937900449511183,1.0,-0.19768985453950538,0.05980882142340767,True,Recommended - Lowest AIC,,False
TOR2A_25655,TOR2A_25655,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5155953545835359,0.6984283332194205,0.3030081212109847,0.931518658408616","-0.0807959753083728,-0.635241702577793,-0.5406691906311039,1.1967629804317568",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,2.93276033898048,6.294392943382263,8.701739594627112,42.18364498065027,-18.091822490325136,0.004158843440924542,0.33622123525907055,0.33622123525907055,0.17034796350040127,2.0,0.009290917100689387,1.0342068959068393,True,Recommended - Lowest AIC,,False
TP53I3_7290,TP53I3_7290,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.29566799268255506,0.4418842298700603,0.23328501939391275,0.9913983116347752","-0.027806639188984215,0.2639824637824562,0.43634801853399874,1.1643739891750557",3,Hill,1.0 Standard Deviation,Normal + Nonconstant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.05558907783490612,0.6186256364089525,8.992039786486789,26.954934459816798,-8.477467229908399,0.0004316514409126171,0.022789490321675654,0.1701256241349568,0.23015874960086036,1.0,0.019666872022477844,-0.5784826337020087,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
TPCN1_19034,TPCN1_19034,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.6259448098560837,0.5266101543809056,0.7382622811040482,0.5315482024724205","-0.1236781897453149,0.12379685508540794,-0.04604785108203452,1.2874753044547884",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,2.737526164077066,4.104456901550293,8.107363321991949,41.539769804819045,-17.769884902409522,0.050305658559579136,0.8413830684549226,0.8413830684549226,0.7756724465884396,2.0,-0.27618121990122363,-0.1852096064024845,True,Recommended - Lowest BMDL,,False
TPT1_92740,TPT1_92740,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4174928740705886,0.3920212911759328,0.49481257955118824,0.6478000644086418","-0.05500251043790874,-0.2605328523333083,-0.37929145830796623,0.8085127863622503",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,3.210068265469527,6.719915866851807,9.764776026396714,30.074826960015308,-12.037413480007654,0.052992728969312175,0.850764812844605,0.850764812844605,0.4092215674927503,2.0,0.009904230399836433,0.7222387667839585,True,Recommended - Lowest AIC,,False
TRAF4_24863,TRAF4_24863,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.36007320435911216,0.3289744376189876,0.1562358083814679,0.1830513224038463","-0.03831748691736312,0.18972287321605205,0.024881467634503208,-0.6669201041796594",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,2.9543539308685767,6.647217273712158,9.569558168010705,14.970997674853145,-4.485498837426572,0.010134755539206397,0.1629906867534625,0.1629906867534625,0.4825582283712373,2.0,-0.0012784510529399529,-0.5740300477923558,True,Recommended - Lowest AIC,,False
TRAF6_7314,TRAF6_7314,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.7778220660634588,0.8902981361067559,1.2649761257956178,1.0842836899621413","-0.18279029623319717,0.08005293424921944,0.5399004040882253,1.5660810371655731",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.11585312456597643,1.1932711273248537,9.69709561293489,58.859297706226634,-25.429648853113317,0.12233615849396284,0.8741988171027457,0.8741988171027457,0.7604354252717089,1.0,-0.06635539972660526,-0.11017404270462468,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
TRAM2_7319,TRAM2_7319,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3234342848183209,0.12106519341866785,0.5046261860952291,0.30977499976592254","-0.03164113183365716,-0.3143507224549225,-0.3246893724067332,-0.8263388585234573",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.8637051096865633,4.360377788543701,9.028140007977157,17.560030059328284,-5.780015029664142,0.006834792202283224,0.1775434885993029,0.1775434885993029,0.2686001071003129,2.0,-0.761394025108028,0.8686626447785029,True,Recommended - Lowest AIC,,False
TRAPPC5_12918,TRAPPC5_12918,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3190192944530954,0.28892488939221,0.15273635650364975,0.18463225749667292","-0.032394836488411446,-0.06156916518368324,0.09593285474698365,-0.7683632517066791",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,2.6037297012910954,5.913290977478027,7.87967279775808,9.514062791418617,-1.7570313957093082,0.003496766709011112,0.24839075784173303,0.24839075784173303,0.6810429789267377,2.0,-0.007754643557289796,-0.23168597124862472,True,Recommended - Lowest AIC,,False
TREX2_87535,TREX2_87535,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.9014863788515773,0.770109579194734,0.4363117236380409,1.231080577522261","-0.25774834645192923,-0.9840844630496669,-0.47593212166583193,-1.8709926102284802",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,3.442844095875412,5.655200481414795,15.65557957706175,58.198658774929164,-26.099329387464582,0.06820999136664485,0.3534713232911557,0.3534713232911557,0.4018087058274269,2.0,-0.0004628802597869811,0.5381858062142113,True,Recommended - Lowest AIC,,False
TRMT1L_22968,TRMT1L_22968,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.21330685354766413,0.11562510939296543,0.16492718439310963,0.13704071467390805","-0.015064124163298803,0.12792026394339953,0.14701865406772288,0.5334673671145974",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.24228466578866545,1.1570322775560464,9.612501191814506,-5.17057219572111,6.585286097860555,0.0029815058394081495,0.3265422357426957,0.3265422357426957,0.26645702043639063,1.0,-0.1717234774899788,-0.4195907063058399,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
TSEN15_93208,TSEN15_93208,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.2175685105506688,0.7136713562423587,0.6713813773619631,0.3546252637912769","-0.01503321089927206,-0.654892724773462,-0.07391680394162632,-0.9332916859037758",0,Linear,1.0 Standard Deviation,Normal + Nonconstant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,1.6983615044430511,2.180638313293457,3.419447571231127,19.727204140877987,-6.8636020704389935,0.0007387696924249232,0.03210500365958635,0.26955589327169815,0.32814961624251493,3.0,0.058153418893812724,-0.2513012162597173,True,Recommended - Lowest AIC,,False
