gene,bmd,bmdl,bmdu,model,aic,pvalue,converged,error
LMBRD2_22660,,,,,,,False,No valid model fit
LMCD1_15007,1.3996587994549528,0.1614168346184922,9.834119643994953,Hill,23.976045072088727,0.5963201447138077,True,
LMF1_91496,,,,,,,False,No valid model fit
LOXL1_3850,,,,,,,False,No valid model fit
LPCAT3_20528,,,,,,,False,No valid model fit
LRFN4_11101,,,,,,,False,No valid model fit
LRIG1_23124,,,,,,,False,No valid model fit
LRIT3_21714,,,,,,,False,No valid model fit
LRP11_23274,,,,,,,False,No valid model fit
LRP2BP_87619,,,,,,,False,No valid model fit
LRP4_21958,,,,,,,False,No valid model fit
LRP5_28826,,,,,,,False,No valid model fit
LRP8_13959,,,,,,,False,No valid model fit
LRPPRC_11701,,,,,,,False,No valid model fit
LRRC36_28703,,,,,,,False,No valid model fit
LRRC3_88992,7.329390048980713,3.553459635247707,12.66520020116008,Polynomial 2,35.747496240785665,0.12908546005286248,True,
LRRC49_13610,,,,,,,False,No valid model fit
LRRC58_24723,,,,,,,False,No valid model fit
LRRC70_27457,,,,,,,False,No valid model fit
LRRC75B_18797,,,,,,,False,No valid model fit
LRRIQ3_90052,,,,,,,False,No valid model fit
LRRK2_14901,,,,,,,False,No valid model fit
LRRN2_20666,,,,,,,False,No valid model fit
LSM12_92915,,,,,,,False,No valid model fit
LSM2_93219,,,,,,,False,No valid model fit
LSM6_92941,,,,,,,False,No valid model fit
LSS_14888,,,,,,,False,No valid model fit
LTA4H_13377,,,,,,,False,No valid model fit
LTBP2_12634,,,,,,,False,No valid model fit
LTBP3_23163,,,,,,,False,No valid model fit
LTN1_24231,,,,,,,False,No valid model fit
LTV1_17253,,,,,,,False,No valid model fit
LUC7L2_27469,,,,,,,False,No valid model fit
LUC7L3_26506,0.17087332204341607,0.043048938836305395,0.90918152155048,Hill,8.343176092076561,0.9491324112712977,True,
LY6E_13965,2.618666597153489,1.9007857580957586,9.525719745455874,Power,23.179150954778365,0.5088928553332692,True,
LYAR_12352,,,,,,,False,No valid model fit
LYPLA1_92639,,,,,,,False,No valid model fit
LYPLA1_92640,,,,,,,False,No valid model fit
LYPLA2_92335,,,,,,,False,No valid model fit
LYRM1_3916,,,,,,,False,No valid model fit
LYRM9_13690,,,,,,,False,No valid model fit
LZTFL1_27477,,,,,,,False,No valid model fit
MACO1_22442,,,,,,,False,No valid model fit
MACROD1_23542,,,,,,,False,No valid model fit
MACROH2A1_13657,,,,,,,False,No valid model fit
MAD1L1_90612,,,,,,,False,No valid model fit
MAD1L1_91673,4.887265563011169,2.17149517758024,10.320241707679845,Polynomial 2,38.2833979104364,0.43032942266941243,True,
MAGED4_14370,,,,,,,False,No valid model fit
MAGI2_19471,,,,,,,False,No valid model fit
MAGIX_19619,4.497400522232056,2.9308995958079804,9.561239759789045,Linear,54.69801472642558,0.8508947363180667,True,
MAK16_25337,,,,,,,False,No valid model fit
MALSU1_11919,,,,,,,False,No valid model fit
MAN1A1_12471,6.316628456115723,2.735415294514958,8.753891226372252,Polynomial 2,5.910480827896736,0.9747645813643403,True,
MAN2A2_3946,,,,,,,False,No valid model fit
MAN2C1_91596,4.985610246658325,3.156831136537151,11.73467370277603,Linear,67.09912126960147,0.5149617062519297,True,
MAP1A_88384,,,,,,,False,No valid model fit
MAP1B_12472,,,,,,,False,No valid model fit
MAP2K1_93014,,,,,,,False,No valid model fit
MAP2K3_3971,,,,,,,False,No valid model fit
MAP2K5_3975,,,,,,,False,No valid model fit
MAP2K7_23968,,,,,,,False,No valid model fit
MAP2K7_3976,,,,,,,False,No valid model fit
MAP2_26319,,,,,,,False,No valid model fit
MAP3K12_14729,,,,,,,False,No valid model fit
MAP3K1_22897,,,,,,,False,No valid model fit
MAP3K4_3982,,,,,,,False,No valid model fit
MAP3K5_12947,0.22921053560114105,0.0315026904561769,1.7584005760247925,Hill,58.31951228078224,0.7472880931089274,True,
MAP4K1_23298,,,,,,,False,No valid model fit
MAP4K3_15991,,,,,,,False,No valid model fit
MAP6_23670,,,,,,,False,No valid model fit
MAPK11_22952,,,,,,,False,No valid model fit
MAPK12_25181,,,,,,,False,No valid model fit
MAPK15_22553,,,,,,,False,No valid model fit
MAPK3_28956,0.6361222267150879,0.2928639409798618,2.147813409374169,Exponential 5,18.146486727128984,0.1948079542488652,True,
MAPKAP1_26368,,,,,,,False,No valid model fit
MAPKAPK2_4012,,,,,,,False,No valid model fit
MAPKAPK3_4013,,,,,,,False,No valid model fit
MAPKBP1_16608,,,,,,,False,No valid model fit
MARC1_18722,,,,,,,False,No valid model fit
MARCHF7_90072,,,,,,,False,No valid model fit
MARF1_14716,,,,,,,False,No valid model fit
MARK1_20404,,,,,,,False,No valid model fit
MARS1_4025,,,,,,,False,No valid model fit
MARS2_13348,6.553725004196167,2.863157781959757,9.330300506830202,Polynomial 2,35.0861843495147,0.9875416813322373,True,
MATK_4040,,,,,,,False,No valid model fit
MAZ_12836,,,,,,,False,No valid model fit
MAZ_4047,3.614678382873535,2.4812200408101557,6.574315078189892,Linear,21.529520358098484,0.5019040216298019,True,
MBOAT1_12739,,,,,,,False,No valid model fit
MBOAT7_4061,6.0379767417907715,5.106706519832517,6.538326180243994,Linear,63.41094225971071,0.1474293667097909,True,
MBTPS1_91104,,,,,,,False,No valid model fit
MCAM_12429,,,,,,,False,No valid model fit
MCAT_11527,,,,,,,False,No valid model fit
MCCC2_22670,,,,,,,False,No valid model fit
MCFD2_22706,,,,,,,False,No valid model fit
MCM3AP_26475,,,,,,,False,No valid model fit
MCM5_20934,,,,,,,False,No valid model fit
MCM6_20957,,,,,,,False,No valid model fit
MCOLN2_22227,,,,,,,False,No valid model fit
MCRIP1_16317,,,,,,,False,No valid model fit
MCRIP2_20098,,,,,,,False,No valid model fit
MCRS1_21045,,,,,,,False,No valid model fit
MCUR1_4086,,,,,,,False,No valid model fit
MDC1_14718,,,,,,,False,No valid model fit
MDGA2_13541,,,,,,,False,No valid model fit
MDH1B_17665,,,,,,,False,No valid model fit
MDH1_4087,4.292960166931152,2.8308383056100794,8.776592549671115,Linear,29.40101084489343,0.11111145592889349,True,
MDH2_20964,0.7607356628288025,0.2202849386473427,4.620487844242451,Hill,11.465634813783685,0.9419511442972628,True,
MDK_16100,,,,,,,False,No valid model fit
MDM2_27496,,,,,,,False,No valid model fit
MDM2_27497,,,,,,,False,No valid model fit
ME1_16747,,,,,,,False,No valid model fit
MED12L_18187,,,,,,,False,No valid model fit
MED20_22241,7.431098222732544,3.410567997157398,14.181100978994241,Polynomial 2,43.98180196718219,0.8416041748156047,True,
MED21_4109,,,,,,,False,No valid model fit
MED27_14889,,,,,,,False,No valid model fit
MED29_18077,,,,,,,False,No valid model fit
MED31_21109,4.937176704406738,4.881312401620482,6.2295452436923595,Polynomial 2,9.809603775724982,0.5892735842054448,True,
MED7_22236,5.546858310699463,3.398416471760169,14.927816246493986,Linear,40.3993527616347,0.15473576236252595,True,
MED8_14647,,,,,,,False,No valid model fit
MED9_20295,6.270395517349243,2.872140381808545,8.645804668668664,Polynomial 2,30.363601828347242,0.37278713181455725,True,
MEF2D_4115,6.659550666809082,2.927396557300031,9.602042483992125,Polynomial 2,30.11829353090304,0.8986503230795566,True,
MEOX1_13790,,,,,,,False,No valid model fit
MEP1B_28952,6.32234513759613,2.9846909768360295,8.767209764040802,Polynomial 2,57.02329230494793,0.35432646390472466,True,
METTL1_10860,,,,,,,False,No valid model fit
METTL24_18695,,,,,,,False,No valid model fit
METTL27_26134,,,,,,,False,No valid model fit
METTL5_92784,,,,,,,False,No valid model fit
METTL7A_26293,,,,,,,False,No valid model fit
MFAP3L_16121,,,,,,,False,No valid model fit
MFAP3_22545,6.669292449951172,3.141353309167561,9.628048364576212,Polynomial 2,11.875584616904257,0.2888884048651217,True,
MFSD12_21763,,,,,,,False,No valid model fit
MGAT4A_21666,0.7501769065856934,0.3647663330463694,1.7520662929324318,Exponential 5,22.924628693480187,0.16599089354339425,True,
MGME1_16126,,,,,,,False,No valid model fit
MGST1_18055,,,,,,,False,No valid model fit
MIA_24025,,,,,,,False,No valid model fit
MIB1_24271,7.134716510772705,3.2286491287172474,11.800933054906208,Polynomial 2,21.606624805528003,0.24609670041595055,True,
MIB2_25307,,,,,,,False,No valid model fit
MICAL2_15126,,,,,,,False,No valid model fit
MIER2_15186,,,,,,,False,No valid model fit
MIGA2_15888,7.166861295700073,3.2379321991102112,12.062288427737734,Polynomial 2,38.83312119058603,0.6686298138100014,True,
MIS18A_26226,,,,,,,False,No valid model fit
MIS18BP1_24197,,,,,,,False,No valid model fit
MKNK1_4185,7.5791335105896,3.726569235662886,14.836490909469473,Polynomial 2,37.07718268199202,0.15085875289524575,True,
MKRN1_19219,,,,,,,False,No valid model fit
MKS1_18955,,,,,,,False,No valid model fit
MKX_24351,,,,,,,False,No valid model fit
MLF2_16891,4.032001495361328,2.3244507344052905,4.890304554846701,Linear,33.36860516455591,0.27503844981709424,True,
MLXIP_25049,7.122924327850342,3.4106444165616914,11.190834168317192,Polynomial 2,35.74583542884984,0.6561474861126425,True,
MMADHC_10852,4.298923015594482,2.833756983725912,8.798951590038968,Linear,33.69320979358175,0.3737781157587543,True,
MME_21443,,,,,,,False,No valid model fit
MMP14_15865,,,,,,,False,No valid model fit
MMP15_88664,,,,,,,False,No valid model fit
MMP2_27519,,,,,,,False,No valid model fit
MND1_13458,,,,,,,False,No valid model fit
MNX1_4226,,,,,,,False,No valid model fit
MOCOS_15371,2.1151959896087646,1.5181455361283238,4.521495716024322,Linear,22.716675390646422,0.5235369277431098,True,
MON1A_22067,,,,,,,False,No valid model fit
MORC4_14938,,,,,,,False,No valid model fit
MOV10_15708,,,,,,,False,No valid model fit
MPC2_4243,1.65283203125,1.1484540378468164,3.4145983249665157,Linear,20.587981169692654,0.1251339939423477,True,
MPDU1_11661,4.266064453061588,0.4349835118050627,10.116718200566282,Hill,27.062248377548542,0.3556092985490129,True,
MPG_24816,,,,,,,False,No valid model fit
MPHOSPH10_15286,,,,,,,False,No valid model fit
MPHOSPH9_4245,,,,,,,False,No valid model fit
MPI_91163,4.15906542189255,2.764861895861088,9.844988798222342,Power,9.632010473796635,0.14396673544558802,True,
MPND_12434,,,,,,,False,No valid model fit
MPP1_90019,,,,,,,False,No valid model fit
MPV17L2_24172,0.12633984183237693,0.02280504936955179,0.8259985614486742,Hill,27.33699095242374,0.8600018473733927,True,
MR1_15135,,,,,,,False,No valid model fit
MRAP2_12860,,,,,,,False,No valid model fit
MRC2_26418,,,,,,,False,No valid model fit
MRI1_15045,3.4976017475128174,1.7785301893114691,10.714968661752431,Linear,25.67045537951212,0.2526271365480628,True,
MRM3_21272,,,,,,,False,No valid model fit
MROH1_27528,,,,,,,False,No valid model fit
MRPL10_14650,,,,,,,False,No valid model fit
MRPL12_4260,,,,,,,False,No valid model fit
MRPL13_4261,,,,,,,False,No valid model fit
MRPL18_26551,,,,,,,False,No valid model fit
MRPL18_4265,,,,,,,False,No valid model fit
MRPL27_4270,6.226804371355729,3.6696654451176034,20.349968190139155,Power,46.66206012251803,0.9692901947554406,True,
MRPL32_92514,,,,,,,False,No valid model fit
MRPL35_92727,,,,,,,False,No valid model fit
MRPL35_92728,,,,,,,False,No valid model fit
MRPL39_13523,,,,,,,False,No valid model fit
MRPL42_4284,,,,,,,False,No valid model fit
MRPL46_14821,,,,,,,False,No valid model fit
MRPL4_19061,,,,,,,False,No valid model fit
MRPL58_3192,,,,,,,False,No valid model fit
MRPS12_11286,1.7019090448464682,0.20041921315851874,9.979182852188973,Hill,35.05108648840934,0.7449158119258974,True,
MRPS17_4291,,,,,,,False,No valid model fit
MRPS23_4296,,,,,,,False,No valid model fit
MRPS25_92720,,,,,,,False,No valid model fit
MRPS28_4299,,,,,,,False,No valid model fit
MRPS2_4292,0.4465380619112882,0.1581305870336056,1.1133872422451832,Hill,24.710218689540348,0.9725918462899095,True,
MRPS31_92464,,,,,,,False,No valid model fit
MRPS7_92670,,,,,,,False,No valid model fit
MRRF_92863,,,,,,,False,No valid model fit
MRTO4_92363,,,,,,,False,No valid model fit
MSANTD3_92377,4.978242680238169,3.1535660457281223,11.697735205179914,Power,14.404176042442927,0.5227502191636866,True,
MSANTD4_14989,5.844160318374634,2.4650174305249357,7.739253782287864,Polynomial 2,22.469507500998834,0.8974697471586457,True,
MSH3_22109,,,,,,,False,No valid model fit
MSH5-SAPCD1_18897,,,,,,,False,No valid model fit
MSH5_33768,,,,,,,False,No valid model fit
MSI2_28267,,,,,,,False,No valid model fit
MSMO1_4315,,,,,,,False,No valid model fit
MSRB1_87742,4.751935005187988,3.049744357451019,10.636686810393805,Linear,32.17115829856711,0.8418586953667507,True,
MSRB2_21430,,,,,,,False,No valid model fit
MST1L_22368,,,,,,,False,No valid model fit
MST1_24152,,,,,,,False,No valid model fit
MSX2_15281,,,,,,,False,No valid model fit
MTA2_19823,,,,,,,False,No valid model fit
MTERF3_12919,,,,,,,False,No valid model fit
MTERF3_4338,3.9353466033935547,2.6501125887245665,7.5464051839817525,Linear,15.415878615655005,0.6455411761611104,True,
MTHFD1L_22390,,,,,,,False,No valid model fit
MTHFD2_92375,,,,,,,False,No valid model fit
MTHFS_33871,,,,,,,False,No valid model fit
MTMR14_20802,,,,,,,False,No valid model fit
MTMR1_11089,,,,,,,False,No valid model fit
MTMR7_22536,,,,,,,False,No valid model fit
MTPAP_87676,,,,,,,False,No valid model fit
MTPN_33637,4.932682514190674,3.1330759796658745,11.475405691095572,Linear,12.003038152019005,0.11684175718647694,True,
MUS81_15683,,,,,,,False,No valid model fit
MVK_21935,0.7561412744766304,0.09846564860419181,6.027731465073155,Hill,53.63316139103769,0.6134406920317956,True,
MXI1_13352,,,,,,,False,No valid model fit
MYB_13607,,,,,,,False,No valid model fit
MYH14_21277,,,,,,,False,No valid model fit
MYL5_23137,,,,,,,False,No valid model fit
MYLK2_26264,,,,,,,False,No valid model fit
MYO10_27545,,,,,,,False,No valid model fit
MYO1D_21870,,,,,,,False,No valid model fit
MYO3A_22243,,,,,,,False,No valid model fit
MYO7A_22263,,,,,,,False,No valid model fit
MYO9A_26663,,,,,,,False,No valid model fit
MYOF_10516,,,,,,,False,No valid model fit
MYORG_17796,,,,,,,False,No valid model fit
MYT1_19343,,,,,,,False,No valid model fit
N4BP2L1_89654,0.313097324360587,0.10974886447463039,0.9224767720847387,Hill,56.885867890711005,0.2999691453234775,True,
N4BP2_13950,,,,,,,False,No valid model fit
N4BP3_21326,,,,,,,False,No valid model fit
NAA10_27550,4.2020392417907715,3.037964451148667,4.613935963699363,Polynomial 2,10.924962241238315,0.12029794260496551,True,
NAA15_20022,,,,,,,False,No valid model fit
NAA50_87612,6.057388782501221,3.603529380227437,18.78675136327971,Linear,31.05350281896635,0.18010205699246296,True,
NAA50_90273,,,,,,,False,No valid model fit
NAA60_20644,,,,,,,False,No valid model fit
NAAA_14410,,,,,,,False,No valid model fit
NAALAD2_10965,0.5971772020227601,0.07699523868808089,4.4602272255047595,Hill,52.157288074764004,0.5616474356478649,True,
NAF1_20594,,,,,,,False,No valid model fit
NAIF1_88049,,,,,,,False,No valid model fit
NAIP_20391,,,,,,,False,No valid model fit
NARS1_4453,,,,,,,False,No valid model fit
NAT9_17426,,,,,,,False,No valid model fit
NAV3_26097,,,,,,,False,No valid model fit
NBEAL2_89432,,,,,,,False,No valid model fit
NBPF10_93265,,,,,,,False,No valid model fit
NBPF12_93263,,,,,,,False,No valid model fit
NBPF15_93259,,,,,,,False,No valid model fit
NBPF1_93232,4.474351406097412,2.919795695223328,9.469553830868216,Linear,9.371364379562618,0.8191616394337982,True,
NCAPD3_16724,6.045401096343994,2.7512557984339296,8.150944014288255,Polynomial 2,11.312903633474253,0.4500905005106093,True,
NCAPG2_4481,5.115410089492798,3.213920673939896,12.396902155555445,Linear,44.924886540627895,0.4022275849002911,True,
NCBP1_4487,,,,,,,False,No valid model fit
NCKAP1_92368,,,,,,,False,No valid model fit
NCLN_12362,7.073402404785156,3.2267617346689965,11.277695745487037,Polynomial 2,27.83712271451014,0.6483367715321702,True,
NCOA4_93260,,,,,,,False,No valid model fit
NCS1_23900,3.754945993423462,2.5561410982150576,6.985696751927973,Linear,33.06044855387209,0.5429238709453834,True,
NCSTN_20925,0.9042337813311812,0.20413819550963871,9.492071466147124,Hill,17.987679917420934,0.5084595482394993,True,
NDUFA7_15427,6.682744026184082,3.1340197369731455,9.664035238979816,Polynomial 2,28.71936309521733,0.33706713342134953,True,
NDUFA8_4519,,,,,,,False,No valid model fit
NDUFAF5_20120,,,,,,,False,No valid model fit
NDUFAF6_24040,,,,,,,False,No valid model fit
NDUFB1_13144,,,,,,,False,No valid model fit
NDUFB3_92613,,,,,,,False,No valid model fit
NDUFB5_4525,,,,,,,False,No valid model fit
NDUFS4_23651,,,,,,,False,No valid model fit
NDUFS6_4527,,,,,,,False,No valid model fit
NDUFS8_4528,,,,,,,False,No valid model fit
NECAB3_18127,,,,,,,False,No valid model fit
NECAP1_22089,,,,,,,False,No valid model fit
NEDD8_92705,,,,,,,False,No valid model fit
NEDD9_24522,0.23944702802526602,0.050805280431297374,1.0055121342569198,Hill,49.36327062343402,0.750776351209233,True,
NEK11_13133,,,,,,,False,No valid model fit
NEK1_21950,,,,,,,False,No valid model fit
NEMP1_14991,3.7402282064658636,2.5483911879797776,9.286151885214897,Power,19.98401479685034,0.2521879089557042,True,
NEMP2_18291,,,,,,,False,No valid model fit
NF2_25895,,,,,,,False,No valid model fit
NF2_27579,4.085860252380371,2.728109996132955,8.043770373392164,Linear,5.42659926963528,0.588640109942932,True,
NFAT5_16375,,,,,,,False,No valid model fit
NFATC2IP_89117,,,,,,,False,No valid model fit
NFATC3_4560,,,,,,,False,No valid model fit
NFE2L2_4564,,,,,,,False,No valid model fit
NFIC_12747,,,,,,,False,No valid model fit
NFIL3_4565,,,,,,,False,No valid model fit
NFIX_22055,,,,,,,False,No valid model fit
NFKB1_4566,,,,,,,False,No valid model fit
NFKBIB_90308,,,,,,,False,No valid model fit
NFKBIL1_15450,,,,,,,False,No valid model fit
NFX1_17438,,,,,,,False,No valid model fit
NFYB_87616,,,,,,,False,No valid model fit
NFYC_11283,,,,,,,False,No valid model fit
NHLRC3_22271,,,,,,,False,No valid model fit
NICN1_27584,,,,,,,False,No valid model fit
NIP7_92734,,,,,,,False,No valid model fit
NISCH_4597,,,,,,,False,No valid model fit
NIT1_4598,4.726424977738411,3.0380111275593435,10.52336001408484,Power,20.051351513177316,0.6682030052747929,True,
NIT2_92583,5.432126522064209,3.350859538255949,14.199135462924337,Linear,42.62146780896403,0.11934019477642344,True,
NKAIN2_27586,,,,,,,False,No valid model fit
NLE1_12303,5.6780290603637695,3.452089386874647,15.81564056543046,Linear,37.59741900148811,0.5219652605668608,True,
NLK_22454,,,,,,,False,No valid model fit
NLN_12847,,,,,,,False,No valid model fit
NME1_27589,,,,,,,False,No valid model fit
NME1_28197,,,,,,,False,No valid model fit
NME1_4611,,,,,,,False,No valid model fit
NOB1_24978,,,,,,,False,No valid model fit
NOC2L_93157,,,,,,,False,No valid model fit
NOC4L_24327,,,,,,,False,No valid model fit
NOG_87431,3.8543472869401256,2.6081148871205477,9.697778002184581,Power,32.8083259905788,0.12040026035226348,True,
NOL10_22783,,,,,,,False,No valid model fit
NOL3_4625,,,,,,,False,No valid model fit
NOL4_12259,,,,,,,False,No valid model fit
NOL6_18053,2.8042209148406982,2.0158056868391183,4.537710360681502,Linear,30.489067403062947,0.9875850273506999,True,
NOLC1_4626,,,,,,,False,No valid model fit
NOM1_25365,,,,,,,False,No valid model fit
NONO_89709,,,,,,,False,No valid model fit
NOP10_93110,,,,,,,False,No valid model fit
NOP16_11351,7.275071144104004,4.043642029217977,35.8113946515041,Linear,56.45818064786843,0.9991166151822475,True,
NOP2_4632,,,,,,,False,No valid model fit
NOSIP_4639,5.869178771972656,2.4484771549829882,7.7899721508994855,Polynomial 2,15.063352731038009,0.7011727118194219,True,
NOTUM_10826,,,,,,,False,No valid model fit
NOXA1_19391,,,,,,,False,No valid model fit
NPC2_90469,,,,,,,False,No valid model fit
NPDC1_4650,,,,,,,False,No valid model fit
NPHP3_15381,,,,,,,False,No valid model fit
NPIPA8_34042,0.29062076559805256,0.10140893581972925,-9999.0,Hill,51.42351791115085,0.15966653217904925,True,
NPIPB13_90709,6.072402000427246,3.609399737609573,18.918485967961253,Linear,31.489633986165483,0.1095887259039462,True,
NPIPB6_23494,,,,,,,False,No valid model fit
NPTX1_18716,,,,,,,False,No valid model fit
NPTX2_16969,0.8009450640806062,0.3612300166729081,3.3851938402323496,Hill,34.75447939561465,0.5329079379242675,True,
NPY1R_21450,,,,,,,False,No valid model fit
NQO1_26473,,,,,,,False,No valid model fit
NQO1_4668,0.4193146429483322,0.03802453392814733,2.731117316748446,Hill,37.077396133893046,0.27970421979121207,True,
NR1D2_12758,,,,,,,False,No valid model fit
NR2F2_16181,,,,,,,False,No valid model fit
NR2F2_27597,7.06859827041626,3.1985408047609702,11.314085259091158,Polynomial 2,35.34297176780851,0.9882543978749009,True,
NRBP2_17647,,,,,,,False,No valid model fit
NRDE2_22791,,,,,,,False,No valid model fit
NRG4_24524,,,,,,,False,No valid model fit
NRGN_23588,,,,,,,False,No valid model fit
NRP2_27606,,,,,,,False,No valid model fit
NRP2_27607,,,,,,,False,No valid model fit
NRP2_27608,,,,,,,False,No valid model fit
NRP2_27609,4.590818881988525,2.975091635492709,9.943221555198319,Linear,29.63118345057913,0.42273305580282705,True,
NSD2_16167,,,,,,,False,No valid model fit
NSDHL_88569,4.793729782104492,3.0688793023801115,10.824657947590826,Linear,6.572576954748888,0.11022979396625998,True,
NSMCE1_15487,4.183404445648193,2.7769634291576906,8.381707413383243,Linear,22.3058604471125,0.3052897636156773,True,
NSUN2_4730,,,,,,,False,No valid model fit
NT5C1A_11897,,,,,,,False,No valid model fit
NT5C2_88828,,,,,,,False,No valid model fit
NTMT1_19298,,,,,,,False,No valid model fit
NTN3_88741,,,,,,,False,No valid model fit
NUAK2_15857,,,,,,,False,No valid model fit
NUBP1_16247,,,,,,,False,No valid model fit
NUCB1_14186,,,,,,,False,No valid model fit
NUDT13_23514,,,,,,,False,No valid model fit
NUDT17_24118,,,,,,,False,No valid model fit
NUDT2_13686,,,,,,,False,No valid model fit
NUDT5_4760,3.6020374298095703,2.4744414219785718,6.5377657727801886,Linear,35.00821717733136,0.554938532695205,True,
NUDT7_15454,5.287806987762451,2.1368578412340637,6.71179325127961,Polynomial 2,45.20701013480491,0.8674363745207958,True,
NUP107_4770,4.516921043395996,2.940157944054179,9.639702256973393,Linear,23.22910326356626,0.26846830517853126,True,
NUP133_4773,0.3276331790234654,0.10443960532779714,-9999.0,Hill,19.374212899641915,0.259538348488778,True,
NUP188_19522,,,,,,,False,No valid model fit
NUP43_11404,7.525615692138672,3.5837308851887686,14.678255085876032,Polynomial 2,45.65730163960872,0.1940533674612056,True,
NUP58_23383,,,,,,,False,No valid model fit
NUTF2_19045,,,,,,,False,No valid model fit
NUTM2B_19915,,,,,,,False,No valid model fit
NXPH4_26474,5.274868011474609,3.2831474532946405,13.269707023276043,Linear,27.079479894910172,0.29175723330809955,True,
NXT1_11726,,,,,,,False,No valid model fit
NYNRIN_89727,3.9975689682076574,2.682284120007898,9.845451879146035,Power,28.430370961531732,0.31390332290244327,True,
OAT_4792,,,,,,,False,No valid model fit
OAZ2_14577,,,,,,,False,No valid model fit
OBSL1_14596,,,,,,,False,No valid model fit
OCEL1_14986,,,,,,,False,No valid model fit
ODC1_11553,,,,,,,False,No valid model fit
OGDH_21444,,,,,,,False,No valid model fit
OGFOD1_10643,,,,,,,False,No valid model fit
OGG1_4800,,,,,,,False,No valid model fit
OLIG2_11096,,,,,,,False,No valid model fit
OLIG2_4807,,,,,,,False,No valid model fit
OPTN_24820,3.3774234096020743,2.349919395426345,9.684863501497922,Power,14.935539156108465,0.18369932381284693,True,
ORC2_89965,,,,,,,False,No valid model fit
ORC5_15526,6.614139080047607,2.9335917360265573,9.487162552458166,Polynomial 2,50.6287757799611,0.3754946405566879,True,
ORC6_4832,,,,,,,False,No valid model fit
ORMDL1_18068,4.894139766693115,3.1157880055526546,11.29100873840936,Linear,34.73783961394037,0.1263713831294101,True,
ORMDL2_4840,,,,,,,False,No valid model fit
OSBPL10_23017,,,,,,,False,No valid model fit
OSBPL1A_16017,,,,,,,False,No valid model fit
OSBPL3_15756,,,,,,,False,No valid model fit
OSBPL6_26357,,,,,,,False,No valid model fit
OSGEPL1_10764,1.0097910300976396,0.17262443420783696,9.519512159764854,Hill,5.411161400558196,0.7181100158114866,True,
OSMR_23254,,,,,,,False,No valid model fit
OSR2_27637,,,,,,,False,No valid model fit
OTUD5_4859,,,,,,,False,No valid model fit
OTUD6B_4862,,,,,,,False,No valid model fit
OTULIN_21608,,,,,,,False,No valid model fit
OVOL2_11592,5.931379795074463,2.5554029784315695,7.916582625580888,Polynomial 2,46.033078001770264,0.5942665393419764,True,
OXCT1_4876,,,,,,,False,No valid model fit
OXLD1_17668,,,,,,,False,No valid model fit
OXSR1_4880,5.0449347496032715,3.183074210377898,12.03307885713832,Linear,31.010975557621094,0.5024664977409311,True,
P2RY1_26687,,,,,,,False,No valid model fit
P4HA1_23992,,,,,,,False,No valid model fit
PA2G4_4894,,,,,,,False,No valid model fit
PAAF1_20785,0.138978511095047,0.10575417818104721,0.19855208374725677,Exponential 5,0.6659772737117597,0.7850683721304634,True,
PABPC1L_22251,,,,,,,False,No valid model fit
PABPC1_10760,0.09584242932492201,0.03525901055950769,0.4233610695731961,Hill,0.3714221712567847,0.7769465623889569,True,
PACC1_12358,7.400742769241333,4.0849890158459345,38.800889902495065,Linear,51.61987893035318,0.14938567647101542,True,
PACS2_11476,0.3214857980454876,0.10867566318485403,-9999.0,Hill,24.79716060834263,0.42709063633880406,True,
PAFAH1B2_22618,0.2806595645472073,0.1573835209307049,0.9623701076736441,Hill,23.137143618324043,0.1795514247688449,True,
PAFAH2_89374,,,,,,,False,No valid model fit
PAK1IP1_16895,0.30628333295782584,0.1028290678271537,108.28150223057193,Hill,44.15274154207273,0.5293961364269979,True,
PALD1_89939,,,,,,,False,No valid model fit
PAN2_33857,,,,,,,False,No valid model fit
PAQR4_12088,,,,,,,False,No valid model fit
PARD6B_24951,,,,,,,False,No valid model fit
PARN_15137,,,,,,,False,No valid model fit
PARP16_11361,,,,,,,False,No valid model fit
PARP1_4934,2.5005077596862515,0.42910551192579305,9.856741110817694,Hill,13.427354240007578,0.22358320415842237,True,
PARP2_28373,6.7490418935570595,3.8621045099488804,26.468038137782823,Power,23.699674618800803,0.1389713965795054,True,
PATL1_15610,,,,,,,False,No valid model fit
PATZ1_16007,,,,,,,False,No valid model fit
PAX6_4946,7.447612285614014,3.8366611925937772,13.030267895200216,Polynomial 2,44.31769164229583,0.18462981527746503,True,
PBLD_15821,,,,,,,False,No valid model fit
PBX1_26409,6.907463073730469,3.27381432727411,10.295120225860177,Polynomial 2,35.50270116417104,0.6412458493820394,True,
PBXIP1_25134,,,,,,,False,No valid model fit
PCBP3_25138,,,,,,,False,No valid model fit
PCDH17_10535,,,,,,,False,No valid model fit
PCDH7_14048,,,,,,,False,No valid model fit
PCDH9_19125,,,,,,,False,No valid model fit
PCED1A_18200,,,,,,,False,No valid model fit
PCIF1_87603,,,,,,,False,No valid model fit
PCMTD2_14404,,,,,,,False,No valid model fit
PCNT_12687,,,,,,,False,No valid model fit
PCSK1N_25572,,,,,,,False,No valid model fit
PCYOX1L_24128,,,,,,,False,No valid model fit
PC_24475,4.001704678533277,2.6844103186896797,9.914185241142288,Power,28.059146203236953,0.20121247693417232,True,
PDCD2_27658,,,,,,,False,No valid model fit
