gene,model_name,recommended,bmd,bmdl,bmdu,aic,p_value1,p_value2,p_value3,p_value4,bmr,loglikelihood
CD109_19701,Hill,True,1.657944427877158,0.4388470147792133,9.564473774289407,28.884817595569665,0.0002382968302565569,0.06268460918244312,0.06268460918244312,0.5544494018150723,1.0 Standard Deviation,-10.442408797784832
CD72_11843,Linear,True,4.735303521156311,3.0420920279148027,10.562138154579886,61.34526615281615,0.02691692347324337,0.8027534992271431,0.8027534992271431,0.11583666567653483,1.0 Standard Deviation,-27.672633076408076
CDC25A_1158,Power,True,4.604902218139045,2.98168846997601,10.001566811789877,14.57530423712757,0.030438790564311313,0.8074869832298713,0.8074869832298713,0.16607455532320192,1.0 Standard Deviation,-4.287652118563785
CDK2_1202,Polynomial 2,True,7.157340049743652,3.4810876095450274,11.292550187452546,36.512762209039046,0.027034331388720467,0.19665092930788863,0.19665092930788863,0.462671860329392,1.0 Standard Deviation,-15.256381104519523
CDK5_1206,Polynomial 2,True,6.846442222595215,3.1523637294059075,10.117021996700405,28.04436828291849,0.010935296859524213,0.07529963899148318,0.07529963899148318,0.8138731223014012,1.0 Standard Deviation,-11.022184141459245
CDR2_19505,Polynomial 2,True,6.915551424026489,3.260256603951298,10.319080760627163,62.40396663395175,0.03135475770802376,0.2456470114903574,0.2456470114903574,0.6978906162024858,1.0 Standard Deviation,-28.201983316975873
CDS2_17287,Hill,True,0.2231476699607015,0.031416541479314025,1.0396713864138742,34.05290782374379,0.0002094991106940114,0.43007223785216897,0.43007223785216897,0.17448150991981481,1.0 Standard Deviation,-13.026453911871894
CEACAM6_26148,Hill,True,2.0366367266872896,0.3934940609315194,9.77978986235453,58.90704910502501,0.0010746785608535259,0.07796017515013043,0.07796017515013043,0.1804032300541819,1.0 Standard Deviation,-25.453524552512505
CEP70_25976,Polynomial 2,True,6.574116945266724,3.2937974644604657,9.382869740846832,21.36529920172753,0.0028016894936025993,0.14367143004382998,0.14367143004382998,0.1356853741488685,1.0 Standard Deviation,-7.6826496008637655
CES2_91688,Exponential 5,True,2.645430564880371,0.6395515414145077,-9999.0,22.06378297672159,0.09515535757909976,0.3309588169476865,0.3309588169476865,0.3392622157308419,1.0 Standard Deviation,-7.031891488360795
CGRRF1_1278,Power,True,3.3666419044395486,2.343913080386433,9.70323936700746,49.50594372109237,0.001012412286266251,0.24651699375752678,0.24651699375752678,0.20206106435747617,1.0 Standard Deviation,-21.752971860546186
CHCHD10_21375,Hill,True,0.2975855284200304,0.016209526382776403,-9999.0,37.006820730147126,0.015397840686025788,0.10681337813952785,0.10681337813952785,0.990907648630909,1.0 Standard Deviation,-14.503410365073563
CHCHD1_33599,Hill,True,0.08398660835783289,0.022882959759061277,0.41049948625984717,12.803534764503254,0.0003251701478551583,0.5136935615796256,0.5136935615796256,0.7584695640601937,1.0 Standard Deviation,-2.4017673822516277
CHFR_91338,Linear,True,6.070127487182617,3.6084564060237723,18.899580021068004,29.7057221937909,0.024480634605421048,0.22746712875753983,0.22746712875753983,0.11734203677404664,1.0 Standard Deviation,-11.85286109689545
CHFR_91601,Polynomial 2,True,6.175730228424072,3.038709828491222,8.436725248972266,36.11589346219902,0.00043825296419297555,0.05259159275027736,0.05259159275027736,0.14103420879814077,1.0 Standard Deviation,-15.05794673109951
CHMP5_92401,Hill,True,1.2210966786291606,0.19726696210764738,9.77433220187042,24.192291892801794,0.04529853772448944,0.5647263914003333,0.5647263914003333,0.9464523198723492,1.0 Standard Deviation,-8.096145946400897
CIAO2A_14110,Polynomial 2,True,6.645694971084595,2.9039872428465534,9.565352525983528,20.85302957959265,0.041024081001740154,0.442158156665002,0.442158156665002,0.888661537545056,1.0 Standard Deviation,-7.426514789796325
CIR1_92792,Power,True,3.1741551832346526,2.234997016187198,9.586949257487591,8.987040227769432,0.0001670930965546047,0.08367431037201245,0.08367431037201245,0.16368928903735092,1.0 Standard Deviation,-1.493520113884716
CISD3_16115,Hill,True,0.3223148562311523,0.11779206605883408,0.9335223236258273,31.464835710331098,0.0013552947162353002,0.178525643407495,0.178525643407495,0.1075581061118025,1.0 Standard Deviation,-11.732417855165549
CITED1_11786,Hill,True,0.10012766682431735,0.020928400826438473,0.6062652679287424,4.025623239170998,0.00012810786011496766,0.06904224818544902,0.06904224818544902,0.548824565505138,1.0 Standard Deviation,1.987188380414501
CKS1B_1362,Polynomial 2,True,6.1391448974609375,2.679293593098793,8.355740278380788,19.94736726360287,0.0075471830881643776,0.3263861486972588,0.3263861486972588,0.5942417206319657,1.0 Standard Deviation,-6.973683631801435
CMC4_27029,Power,True,4.9816834385952795,3.1550900119771934,11.7151173600605,18.173123227783023,0.04398380170056693,0.7314812648945024,0.7314812648945024,0.18122335211224128,1.0 Standard Deviation,-6.0865616138915115
COG5_1449,Polynomial 2,True,6.799834966659546,3.4457627635141663,9.988563422231541,29.99821267970374,0.0030554134929484666,0.08490611281477756,0.08490611281477756,0.16107072279976276,1.0 Standard Deviation,-11.99910633985187
COL5A1_1480,Hill,True,1.9543790249195676,0.3995797645484994,9.776850993894273,27.212177779714793,0.0030107001476424866,0.09821875083910125,0.09821875083910125,0.5469597337393176,1.0 Standard Deviation,-9.606088889857396
COQ4_22951,Hill,True,1.0476523026580455,0.18459506966349265,9.63272805379942,17.704193786652176,0.0018866921525924063,0.09867691586898597,0.09867691586898597,0.4019931515661621,1.0 Standard Deviation,-4.852096893326088
COX14_87565,Linear,True,6.15755558013916,3.643145789082692,19.690887542548115,42.38473719340055,0.0326775529479546,0.06367017450746404,0.06367017450746404,0.6949897086323779,1.0 Standard Deviation,-18.192368596700273
CREG2_18035,Linear,True,2.3144596815109253,1.707797792304311,3.527982814835948,28.794269274647874,0.00015999526776178108,0.7120575636043855,0.7120575636043855,0.6667411207574376,1.0 Standard Deviation,-11.397134637323937
CRELD2_1561,Linear,True,4.255764484405518,2.8126029832327966,8.640506861316094,26.053390200276276,0.01121731501608092,0.4930934111647157,0.4930934111647157,0.17369220022083443,1.0 Standard Deviation,-10.026695100138138
CRYZ_1586,Hill,True,0.2791584836700277,0.06342328057884991,1.0265396316015687,59.403381053040874,0.0006349211380215491,0.2759987978552919,0.2759987978552919,0.7414072578805677,1.0 Standard Deviation,-25.701690526520437
CSNK2A2_1609,Linear,True,2.702169418334961,1.9534845606507412,4.3145003383404354,8.472021592718626,0.0017789511188559537,0.8917207736246946,0.8917207736246946,0.9359943906550466,1.0 Standard Deviation,-1.2360107963593125
CSTF2_18242,Hill,True,0.8627640233149316,0.2746088728393036,5.888744076931483,4.289269006963746,0.0012875966113834458,0.5807325529305736,0.5807325529305736,0.8000708780191155,1.0 Standard Deviation,1.8553654965181272
CTTN_1650,Polynomial 2,True,5.919461250305176,2.5618555628441904,7.89226407799947,-8.304385449282629,0.017542724021655243,0.9411664773868702,0.9411664773868702,0.7848631608731219,1.0 Standard Deviation,7.152192724641314
CYP27B1_11889,Hill,True,0.8023067889819655,0.11395920842688603,6.55010265644159,46.17150904821901,0.003257103527541605,0.09719049161543647,0.09719049161543647,0.601560782849992,1.0 Standard Deviation,-19.085754524109504
DAP3_92736,Polynomial 2,True,6.559528112411499,3.129866272758659,9.345314025899322,43.5579335886136,0.01572082636927352,0.4157544063491311,0.4157544063491311,0.3369535516389469,1.0 Standard Deviation,-18.7789667943068
DAP_33810,Linear,True,2.2359514236450195,1.6116679422199436,4.531252355079526,-8.314767070055417,0.0005587614960477216,0.03987341384620946,0.1880949030160387,0.6568762149639733,1.0 Standard Deviation,8.157383535027709
DBI_92888,Linear,True,5.48626184463501,3.3733396549054087,14.537136665981063,38.76926991333244,0.018535929187260325,0.25452166702140877,0.25452166702140877,0.12482397041945437,1.0 Standard Deviation,-16.38463495666622
DCLRE1B_14906,Linear,True,4.3595075607299805,2.8633009835271643,9.025271288204825,39.68673031493947,0.04842498781409721,0.5891349506265484,0.5891349506265484,0.7641657776044979,1.0 Standard Deviation,-16.843365157469734
DCTD_1785,Power,True,3.287254495953546,2.299471693316957,9.65136796422614,10.550889308320496,0.00014206694844343115,0.07324984700761861,0.07324984700761861,0.10651434411701555,1.0 Standard Deviation,-2.2754446541602484
DDX39A_15753,Linear,True,2.9793810844421387,2.1202841947097784,4.934847140614471,21.584400909639236,0.0005615244853863777,0.41828473050167037,0.41828473050167037,0.20984306130375552,1.0 Standard Deviation,-7.792200454819617
DDX54_15569,Linear,True,3.836488723754883,2.598819189357423,7.234568446702148,30.030343619206157,0.002886754055420715,0.1299753112353801,0.1299753112353801,0.407650505957872,1.0 Standard Deviation,-12.015171809603078
DENND1C_22779,Polynomial 2,True,5.585019588470459,2.356512410557272,7.24187634618727,28.25586531401278,0.003375156209138752,0.6349655482686347,0.6349655482686347,0.6918522819126023,1.0 Standard Deviation,-11.12793265700639
DENND6B_21360,Hill,True,0.062283525007798934,0.011876717272645382,0.33456117861025214,52.72609357738511,0.0004978856086471639,0.29206047859725204,0.29206047859725204,0.8593688809319603,1.0 Standard Deviation,-22.363046788692554
DHRS12_25640,Hill,True,0.2842737886920161,0.11591622352177185,0.9430769810530303,22.188449077986864,1.0164543646551394e-05,0.3410061124002821,0.3410061124002821,0.6764549250089616,1.0 Standard Deviation,-7.094224538993432
DHRS12_27110,Linear,True,3.069677948951721,2.173345760082305,5.146769534505646,40.303341916131814,0.001593196324316537,0.4047907113084527,0.4047907113084527,0.5325678227883675,1.0 Standard Deviation,-17.151670958065907
DHRS2_1857,Hill,True,1.399815896435521,0.1496888402123226,9.971067311066625,37.78823557010225,0.14874481615977397,0.8639523073282047,0.8639523073282047,0.8792951800980069,1.0 Standard Deviation,-14.894117785051126
DHX37_13234,Linear,True,4.785351753234863,3.0650275677104917,10.786761392746786,45.89111076255609,0.024125067222239838,0.1295451553643977,0.1295451553643977,0.9567434928088412,1.0 Standard Deviation,-19.945555381278044
DIABLO_22200,Exponential 5,True,1.3894104957580566,0.45776245198837306,7.23260004434203,26.36907784150315,0.012798433122284236,0.17874593866298571,0.17874593866298571,0.11006006526770329,1.0 Standard Deviation,-9.184538920751574
DISC1_25716,Linear,True,6.424660682678223,3.7432299850196014,22.40957663376213,35.791113731598415,0.051257418918293385,0.2946767765621845,0.2946767765621845,0.17474510329926474,1.0 Standard Deviation,-14.89555686579921
DISP2_19584,Hill,True,0.8846816157689509,0.11043733904109077,9.6118656957281,66.67932658592112,0.040565752562122026,0.49359224466105944,0.49359224466105944,0.8343339298769443,1.0 Standard Deviation,-29.33966329296056
DMPK_91464,Power,True,10.26499838994046,8.075224784424506,13.647489306396443,30.754081816051738,0.013181643897384743,0.046463028969812026,0.07309757632825553,0.13319747888114342,1.0 Standard Deviation,-11.377040908025869
DMXL2_16726,Linear,True,5.131105184555054,3.220717917249718,12.480087579437523,58.47253950443246,0.07861437665401516,0.973311893511123,0.973311893511123,0.19524136935941994,1.0 Standard Deviation,-26.23626975221623
DNAJC12_24724,Polynomial 2,True,4.467215538024902,2.566164086335454,5.549684996174873,12.237853900403142,7.309530984811463e-05,0.006390502612335425,0.07906455516427113,0.9938091506443922,1.0 Standard Deviation,-3.118926950201571
DNAJC18_18335,Linear,True,3.8397812843322754,2.600502182378638,7.244746404185603,28.39791773458889,0.004572432247380465,0.19731369198034443,0.19731369198034443,0.43679214087501406,1.0 Standard Deviation,-11.198958867294445
DNAJC3_1920,Hill,True,0.5773030644101667,0.12329181367146072,3.609095435934729,24.39968917312923,0.013292575337494728,0.8848838118025655,0.8848838118025655,0.9139747497267724,1.0 Standard Deviation,-8.199844586564614
DOCK7_14848,Linear,True,1.4521265029907227,1.4162762119643806,1.4611168322605756,1.1193990018192492,1.5249402169792425e-05,0.0006573830744148745,0.9576626606500698,0.10834705672169287,1.0 Standard Deviation,3.4403004990903754
DPM2_1947,Polynomial 2,True,2.2550511360168457,2.228007887332138,2.3688934422923675,28.08342075332363,0.0010829223768650253,0.009580456180950159,0.44999014278063987,0.49416157361131163,1.0 Standard Deviation,-10.041710376661815
DPY19L4_26348,Hill,True,4.2062955916874305,1.0507194461398401,9.555638400329185,20.135259004012653,0.0003590819148411306,0.41307413110443325,0.41307413110443325,0.12912009863714224,1.0 Standard Deviation,-6.0676295020063264
DTX2_91500,Hill,True,0.23795385892612325,0.017836977185724835,2.6201965829607117,39.18592704802423,0.031594490221978244,0.5951810487839229,0.5951810487839229,0.6770628851936389,1.0 Standard Deviation,-15.592963524012116
DUSP8_16306,Hill,True,0.18664689738614504,0.06866516972025066,0.8831376483759007,7.951837104477702,5.9957125919996024e-05,0.8665666938512399,0.8665666938512399,0.9610166088429126,1.0 Standard Deviation,0.024081447761148844
EDARADD_15013,Exponential 5,True,0.9917730093002319,0.3444583293740961,9.853519201759832,30.11349640154416,0.021539400812719434,0.2557517018958718,0.2557517018958718,0.1128380116700981,1.0 Standard Deviation,-11.05674820077208
EDA_19800,Linear,True,5.124090909957886,3.2176461663403586,12.442671284536718,53.18092484901497,0.07703926003367567,0.4627810194852805,0.4627810194852805,0.618086577054475,1.0 Standard Deviation,-23.590462424507486
EDC4_16002,Polynomial 2,True,6.114006042480469,2.6614673045033186,8.300264284817834,10.003986439680242,0.0032568976831741647,0.2640801061085112,0.2640801061085112,0.29457417058613034,1.0 Standard Deviation,-2.001993219840121
EDNRA_88670,Linear,True,5.172185897827148,3.2386190242528006,12.700218217856209,30.1046082930457,0.016251002629887656,0.18435944110004598,0.18435944110004598,0.22305140050073557,1.0 Standard Deviation,-12.05230414652285
EEF1D_92473,Linear,True,5.100992918014526,3.207635700532447,12.321078573778596,46.24421878880305,0.10059482380686258,0.5031689984080945,0.5031689984080945,0.8348987750412692,1.0 Standard Deviation,-20.122109394401527
EFHD1_23189,Linear,True,2.097163200378418,1.0390553333965917,3.960432637042069,17.451081058558582,0.00014169467420432902,0.0030910477602617004,0.6903577686159335,0.647469434975283,1.0 Standard Deviation,-4.725540529279291
EGLN3_90114,Polynomial 2,True,5.525372624397278,2.193546603545979,7.1308544363613455,55.6016533219386,0.0012529302313182278,0.29845877215352723,0.29845877215352723,0.7176783861572138,1.0 Standard Deviation,-24.8008266609693
EHD4_23085,Hill,True,0.15347914593686124,0.02776226936059683,0.8711905128355371,21.58582127608944,0.0007237562434647682,0.4939124008771898,0.4939124008771898,0.36324215414333283,1.0 Standard Deviation,-6.79291063804472
EIF1B_26583,Power,True,3.55064386750566,2.4454966336878385,9.765140961906823,30.47121042522485,0.0017260168072584792,0.27868413698719907,0.27868413698719907,0.18916813743418637,1.0 Standard Deviation,-12.235605212612425
EIF2A_90505,Polynomial 2,True,7.190501689910889,3.5420788841411848,11.416658976861573,40.222507356982675,0.03610306055517787,0.6611632939969392,0.6611632939969392,0.1364404951164886,1.0 Standard Deviation,-17.111253678491337
EIF2A_91348,Linear,True,5.486788749694824,3.373621101984645,14.540298848044229,42.95845745524781,0.030594458891565424,0.21024880199153584,0.21024880199153584,0.30275195366147367,1.0 Standard Deviation,-18.479228727623905
EIF3B_16048,Linear,True,2.1504247188568115,1.9383637293871412,3.9017376564201998,10.431356161032685,0.0006884188464341134,0.020643961958018542,0.30601830523595064,0.3430378896250126,1.0 Standard Deviation,-1.215678080516342
ELAC2_2114,Hill,True,0.3092356387821329,0.0159137758571246,266.0567166249135,31.30179834326523,0.009084281351160572,0.07532168370086234,0.07532168370086234,0.7972828123353588,1.0 Standard Deviation,-11.650899171632615
ELF2_2118,Power,True,3.929019450996626,2.6468444390647985,9.821430815152581,34.209533684511804,0.006530320498892128,0.5625801014885305,0.5625801014885305,0.14785770180547375,1.0 Standard Deviation,-14.104766842255902
ELOVL1_2131,Linear,True,4.720940589904785,3.035483663617717,10.499171657779314,17.3250204942429,0.009559315704781302,0.1831774895522098,0.1831774895522098,0.21410091497261363,1.0 Standard Deviation,-5.66251024712145
EN2_21953,Polynomial 2,True,6.638520956039429,2.9576851377384417,9.546775539968165,38.13705458183746,0.014372771872784074,0.16119537471338208,0.16119537471338208,0.7794989495595241,1.0 Standard Deviation,-16.06852729091873
ENOPH1_2156,Power,True,4.659982222348099,3.007340411776431,10.238179088393633,14.874884028262356,0.02677067419576451,0.18042116301344135,0.18042116301344135,0.9056177063809221,1.0 Standard Deviation,-4.437442014131178
ENTPD7_25904,Hill,True,1.8027176714590558,0.39852950744806614,9.797230956492905,20.828849888761944,0.010279316576934483,0.43642834300149813,0.43642834300149813,0.6903195103247326,1.0 Standard Deviation,-6.414424944380972
EPB41L1_21364,Power,True,4.567902967967318,2.964364538799267,10.00560760657949,26.85800370672718,0.0501448762544916,0.9368456886395505,0.9368456886395505,0.26176542571963957,1.0 Standard Deviation,-10.42900185336359
EPB41L4A-AS1_2179,Hill,True,0.04099315140359946,0.01889571129380807,0.11949722872749485,12.288030203046556,6.432557098090541e-08,0.11453950408840186,0.11453950408840186,0.807305331139686,1.0 Standard Deviation,-2.1440151015232787
EPDR1_88706,Polynomial 2,True,5.975121259689331,2.691458841119907,8.00243752759235,12.246500144593504,0.0016165851046445745,0.11544248103987043,0.11544248103987043,0.5279004990400443,1.0 Standard Deviation,-3.1232500722967527
EPS8_90604,Polynomial 2,True,5.7889556884765625,2.6628771177557264,18.171023979318313,9.277645345630562,0.0020666355477269027,0.019352303111178637,0.49196583517881287,0.6472571270406022,1.0 Standard Deviation,-0.6388226728152813
ERBB2_88307,Linear,True,4.053585529327393,2.711785639326134,7.93526260868321,20.126654653047787,0.007572786880689852,0.42012696517743753,0.42012696517743753,0.197860865849123,1.0 Standard Deviation,-7.063327326523894
ERCC6L_21151,Hill,True,0.30922601942718075,0.10709261443777368,0.9414582473870343,36.35718854320809,0.016256371719889806,0.7553582241169348,0.7553582241169348,0.2186404996548641,1.0 Standard Deviation,-14.178594271604045
ERICH5_17326,Polynomial 2,True,5.806213617324829,2.6808310615852786,7.662594436817352,32.82287168356345,0.0016943483488421895,0.3356536506615755,0.3356536506615755,0.2884266102557811,1.0 Standard Deviation,-13.411435841781723
ETFA_2244,Hill,True,0.0767017605170068,0.010612888194359207,0.7836437955348874,4.4975195288198835,5.333068267288077e-05,0.05604821301678309,0.05604821301678309,0.1610650717193559,1.0 Standard Deviation,1.7512402355900583
ETFDH_90875,Hill,True,0.30444493629382213,0.10312124302574126,0.9700498684574874,7.390472478733682,0.008292594812921994,0.2815276750247917,0.2815276750247917,0.33709205113377005,1.0 Standard Deviation,0.304763760633159
EVPL_14384,Polynomial 2,True,5.786263942718506,2.4755349671761504,7.62297091015086,48.81331738958889,0.0016198276081207386,0.44335816255031557,0.44335816255031557,0.20693028326678653,1.0 Standard Deviation,-21.406658694794444
EXOC1_2261,Hill,True,0.11866533702924781,0.013350809139341255,1.2589714092271511,30.30507815365946,0.0010145094281607259,0.3369583244746508,0.3369583244746508,0.20650567187999902,1.0 Standard Deviation,-11.15253907682973
EXOC4_25220,Polynomial 2,True,6.510782241821289,2.940708382788614,9.220549381737221,16.64294655443986,0.008823810168099078,0.2031709656244336,0.2031709656244336,0.4406442445129082,1.0 Standard Deviation,-5.321473277219929
EXOSC4_2269,Linear,True,4.717676639556885,3.033905834519612,10.48517806225911,50.4491226335758,0.025042525220483114,0.2505899055115868,0.2505899055115868,0.5122183150159516,1.0 Standard Deviation,-22.2245613167879
EXTL3_21768,Hill,True,0.949760412968399,0.3101712681836804,9.324401547795862,25.8105642223151,0.0007761680140978555,0.6631175897677217,0.6631175897677217,0.5868883722522789,1.0 Standard Deviation,-8.90528211115755
EZR_25288,Polynomial 2,True,7.523775100708008,3.4717771570975127,15.041126917001728,35.66061824819085,0.023924557725745088,0.05308450130596698,0.05308450130596698,0.948057816169759,1.0 Standard Deviation,-14.830309124095425
FAM118B_15472,Hill,True,0.04138529939760761,0.011016467206817416,0.19250801291217473,-5.339305566466624,1.939926913685497e-05,0.3803259893053763,0.3803259893053763,0.24622508776594554,1.0 Standard Deviation,6.669652783233312
FAM174A_2316,Polynomial 2,True,6.543699502944946,2.8656472277414053,9.304456590879404,31.194340200440983,0.019197820326931958,0.28908811861076966,0.28908811861076966,0.7154802628412674,1.0 Standard Deviation,-12.597170100220492
FAM189B_16340,Hill,True,1.298474364478085,0.276418903950305,9.63221315930009,33.05398543114146,0.002188906948765279,0.5226300273795434,0.5226300273795434,0.10765633190719026,1.0 Standard Deviation,-12.526992715570731
FAM214A_13942,Hill,True,0.2922624284501432,0.016522979036180843,2.7290749385509807,21.229243346455434,0.01152155040460856,0.631130015671361,0.631130015671361,0.3139191603318463,1.0 Standard Deviation,-6.614621673227717
FAM76B_14664,Linear,True,3.4318923950195312,2.3801025760540897,6.066239798270093,30.547050008881975,0.002211305436306432,0.1914530363757283,0.1914530363757283,0.56999331071885,1.0 Standard Deviation,-12.273525004440987
FAM83B_13670,Polynomial 2,True,5.878646373748779,2.4652641817955208,7.809220629570507,23.36090904847571,0.00025154399269633476,0.052984689779921657,0.052984689779921657,0.19742732531499219,1.0 Standard Deviation,-8.680454524237854
FANCG_25117,Power,True,6.657334566871398,3.8292641694688085,25.22022871330273,50.78306961806268,0.15455422899326798,0.8887665071753263,0.8887665071753263,0.15553592408440875,1.0 Standard Deviation,-22.39153480903134
FASN_11197,Hill,True,0.11049638549646362,0.03228935215761343,0.3656875395038536,11.682903722950293,1.4211846328660016e-06,0.35656477903123784,0.35656477903123784,0.15056507968433508,1.0 Standard Deviation,-1.8414518614751465
FBXO44_27216,Hill,True,0.3679637778502346,0.03121587062697578,2.5086651273343,22.8457980205289,0.0024076370008748738,0.2682926572275742,0.2682926572275742,0.29784115546624323,1.0 Standard Deviation,-7.42289901026445
FIG4_20285,Linear,True,4.66156005859375,3.00802192770413,10.24109906258599,20.012972437351202,0.004978687461352105,0.08476763693347977,0.08476763693347977,0.2528629349934035,1.0 Standard Deviation,-7.006486218675601
FKBP1A_27226,Linear,True,3.0497467517852783,2.1616663757907326,5.099094735625962,37.22599840485162,0.0008740504131564686,0.1580145374640043,0.1580145374640043,0.8758032095117096,1.0 Standard Deviation,-15.61299920242581
FKBP4_92325,Linear,True,4.227515459060669,2.798740842176455,8.538900687493923,42.52837439361301,0.012847052065275255,0.535836381607596,0.535836381607596,0.1953167197033444,1.0 Standard Deviation,-18.264187196806503
FKTN_90566,Linear,True,7.235019207000732,4.030398176443574,34.931962467225404,56.646254176862456,0.1655160407617624,0.45860729256267807,0.45860729256267807,0.3253287077056922,1.0 Standard Deviation,-25.323127088431228
FMR1_13668,Exponential 3,True,7.324265241622925,5.919042270482105,10.074105130640426,42.382655570507964,0.0029054295440666955,0.115964140648528,0.115964140648528,0.14627974345535177,1.0 Standard Deviation,-18.191327785253982
FNBP4_19463,Exponential 5,True,0.09062722325325012,0.06564875643600851,0.15380179327738,-16.716673019025723,2.171790198968182e-05,0.16907944547255127,0.16907944547255127,0.5234262354824537,1.0 Standard Deviation,12.358336509512862
FNDC10_15436,Linear,True,3.3936643600463867,2.3588732529634946,5.963985864308929,11.772250671818792,0.0007859425979445112,0.051363689352814546,0.051363689352814546,0.8349978249014346,1.0 Standard Deviation,-2.8861253359093966
FOXJ2_23394,Linear,True,4.399919509887695,2.8830172743893216,9.178867472590413,38.952871052903554,0.005626931314777761,0.10259229068002895,0.10259229068002895,0.369903259573936,1.0 Standard Deviation,-16.476435526451777
FTCD_87434,Polynomial 2,True,7.505097985267639,3.588199459721992,14.42532397390117,55.221321787060006,0.043290922587607916,0.12597610175603458,0.12597610175603458,0.8075319432618812,1.0 Standard Deviation,-24.610660893530003
FUT4_88787,Hill,True,0.3118965026090197,0.10870235856341066,91.15435086246418,41.03388966112206,0.01209730039352952,0.385885432596649,0.385885432596649,0.1239628322372297,1.0 Standard Deviation,-16.51694483056103
FUZ_21213,Polynomial 2,True,6.59682035446167,3.050315306255218,9.441978518201914,18.047009196209803,0.002843922951295208,0.061398416262886446,0.061398416262886446,0.3439779651657844,1.0 Standard Deviation,-6.023504598104902
FXN_25483,Hill,True,1.2798995999821083,0.22851581572880028,9.806443093968667,14.212173881382755,0.012774317224344967,0.18656116806953293,0.18656116806953293,0.9375659653049382,1.0 Standard Deviation,-3.1060869406913776
G0S2_13343,Hill,True,0.027842709917076398,0.013313018847483416,0.07487582968992708,32.32201081015397,1.7348220626711708e-07,0.7978180785452397,0.7978180785452397,0.7115052237585775,1.0 Standard Deviation,-12.161005405076983
G3BP1_93286,Hill,True,0.3259674551751158,0.08689511392058606,1.0362641178563443,15.384413146157602,0.0005077931770657296,0.6349428731702544,0.6349428731702544,0.5975729554384737,1.0 Standard Deviation,-3.6922065730788014
GADD45A_2569,Exponential 5,True,0.11741459369659424,0.06113469963395393,0.41579827873667013,22.38895908315678,0.0007618873604402499,0.01449141939924925,0.17262329533369192,0.45600352905040964,1.0 Standard Deviation,-6.19447954157839
GAS6_27253,Hill,True,0.30253888209410695,0.10224424154447087,0.9124288967168971,20.292972655511452,0.004188488502244403,0.41949182529354057,0.41949182529354057,0.7011827704628644,1.0 Standard Deviation,-6.146486327755726
GATAD1_13838,Hill,True,0.18335476959978758,0.05227605697671073,0.8674597105454152,7.929412571966204,7.238216501392891e-06,0.1347627089931438,0.1347627089931438,0.38175241253933745,1.0 Standard Deviation,0.03529371401689785
GFOD1_28179,Hill,True,2.243307492709489,0.537482757620027,9.601932265510364,35.57369498053643,0.0010127424018990805,0.29218345336683216,0.29218345336683216,0.6206623420230553,1.0 Standard Deviation,-13.786847490268213
GGT1_27266,Hill,True,0.08549967508417852,0.024695019176532197,0.4233969072331145,18.229084199823994,0.0003297937656533412,0.5950883852414491,0.5950883852414491,0.8846267193953735,1.0 Standard Deviation,-5.114542099911997
GIPC1_24459,Linear,True,4.794988632202148,3.1021349349509357,-9999.0,25.826491836923978,0.010399812687374665,0.041326057286170226,0.060157048159892756,0.17369570847016014,1.0 Standard Deviation,-10.913245918461989
GJB2_2653,Hill,True,1.2583394429327546,0.25341128010381153,9.66209045923442,42.41469451825894,0.00397058245507298,0.28933561684476206,0.28933561684476206,0.3140315896301602,1.0 Standard Deviation,-17.20734725912947
GLDC_90919,Hill,True,2.754911291140905,0.3993516394634272,9.89624414888572,21.942916725932747,0.026937983040544955,0.7207450217536236,0.7207450217536236,0.1745045962068994,1.0 Standard Deviation,-6.971458362966374
GLIDR_4155,Linear,True,6.397724151611328,3.7334989182016014,22.112670293293167,22.243310590828187,0.06691760199745689,0.5083218675401964,0.5083218675401964,0.12883939146088896,1.0 Standard Deviation,-8.121655295414094
GMDS_16555,Polynomial 2,True,1.8308818340301514,1.4456646114460014,6.641868536788732,27.334117822077964,0.0001262344589820774,0.0069506271440737954,0.514888891063736,0.6400350120210936,1.0 Standard Deviation,-9.667058911038982
GMPPB_13520,Linear,True,2.21895694732666,1.6453098744160313,3.3466462487793693,-20.151296373081102,5.250366549724994e-05,0.9715049256829391,0.9715049256829391,0.19408271944637345,1.0 Standard Deviation,13.075648186540551
GNB1L_89611,Polynomial 2,True,5.75869083404541,2.367316437399475,7.5682044406577775,24.780699892434107,0.01273186336426968,0.9352932584262937,0.9352932584262937,0.9533646622466776,1.0 Standard Deviation,-9.390349946217054
GNB1_33698,Linear,True,5.287644863128662,3.2895871989711987,13.341890069294706,29.903458631961342,0.033928094552168386,0.27015864541924595,0.27015864541924595,0.32234148637797455,1.0 Standard Deviation,-11.951729315980671
GNPDA1_28283,Linear,True,1.152099370956421,1.1237032382927727,1.1806434510130361,8.026834259189833,4.1001942308049877e-07,1.631314664385375e-05,0.44394426731855086,0.8476174770172733,1.0 Standard Deviation,-0.013417129594917032
GOLGA6L22_33987,Power,True,8.718494142162665,4.488633943774176,146.96490726743664,65.18473519852888,0.07356803175559679,0.2360804869762767,0.2360804869762767,0.12147799595013953,1.0 Standard Deviation,-29.592367599264442
