"","MDA_DACTO_1uM-1","MDA_DACTO_1uM-2","MDA_DACTO_1uM-3","MDA_DMSO1-1","MDA_DMSO1-2","MDA_DMSO1-3","MDA_DMSO1-4","MDA_DMSO1-5","MDA_DMSO1-6","MDA_DMSO2-1","MDA_DMSO2-2","MDA_DMSO2-3","MDA_DMSO2-4","MDA_DMSO2-5","MDA_DMSO2-6"
"ADGRV1_13463",43.0389588474003,0,0,52.9042422292197,49.7075969731441,66.1509390353356,22.064666713479,35.6899738113624,21.4594546628232,28.9525246047699,23.4072055982177,32.3894398728284,52.9747445742306,23.1109677962777,30.0157143503644
"TMEM268_13464",221.919631556908,59.6110894175105,20.2118535892479,131.761508948245,203.972553096695,122.064232743774,96.0461962822025,74.6845748274805,77.4073186051837,63.0751428889629,95.756750174527,102.752705803456,201.876729323419,105.049853619444,86.8311736564112
"SYTL3_13466",0,0,0,13.9747054945109,9.42730287421699,12.6001788638734,0,0,0,0,0,15.6362813179172,0,0,0
"H4C7_13468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GK5_13469",36.314121527494,32.7276569351038,29.0545395345439,57.8952084772593,39.4232665649074,40.9505813075887,55.1616667836974,45.6038554256297,55.1814548472597,48.598880586578,34.0468445064985,71.4801431676214,45.8159953074427,56.7269209544998,85.7591838581839
"RSF1_13470",84.7329502308193,147.274456207967,123.797603234144,136.752475196285,84.845725867953,113.401609774861,160.293314065568,53.5349607170436,167.077182731981,86.8575738143095,74.4774723579655,87.1164244855386,73.0192425212367,110.302346300416,132.926734980185
"KLHL35_13471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF506_13472",139.876616254051,35.0653467161826,96.0063045489277,41.9241164835326,98.5581664122686,97.6513861950191,42.1824510698862,71.3799476227248,36.7876365648398,35.1566370200777,36.1747722881547,23.4544219768758,47.2477451608002,27.3129619410555,22.5117857627733
"ARL14EP_13473",36.314121527494,36.2341916067221,51.7928748224479,17.9674784929425,25.7108260205918,27.5628912647231,15.5750588565734,24.4542413151927,15.3281819020166,15.5102810382696,14.8954944715931,16.7531585549113,34.361996480582,19.9594721876944,11.7918877805003
"PCP2_13474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSRC1_13475",26.8993492796252,28.0522773729461,32.8442620825279,43.9205029827484,50.5646245071639,63.7884054983593,64.2471177833652,64.109767772262,45.9845457060497,45.4968243789241,34.0468445064985,50.2594756647338,34.361996480582,68.2824048526387,37.5196429379555
"FAR2_13476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEMIN7_13477",0,0,0,0,8.57027534019727,0,10.3833725710489,11.2357324961696,14.5617728069158,13.4422435665003,21.2792778165616,23.4544219768758,0,10.5049853619444,11.7918877805003
"ING4_13478",39.0040564554565,19.8703631391702,0,21.9602514913742,23.1397434185326,22.0503130117785,20.1177843564073,23.7933158742416,20.6930455677224,19.6463559818081,14.8954944715931,16.7531585549113,0,15.7574780429166,0
"GAGE10_13479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RABL2A_13480",41.693991383419,84.1568321188383,101.05926794624,16.9692852433346,21.4256883504932,20.4752906537943,48.0230981411013,57.5005133627505,43.6853184207473,51.7009367942319,36.1747722881547,40.207580531787,27.2032472137941,24.1614663324721,27.8717347539098
"RGS11_13481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OR4X1_13482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OR4N5_13483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DHTKD1_13484",142.566551182013,68.9618485418259,152.852142768688,125.772349450598,179.975782144143,133.876900428655,101.886843353418,117.644728489306,85.071409556192,81.6874801348864,91.5008946112147,93.8176879075031,171.80998240291,86.1408799679442,113.630918612094
"PGC_13485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PGD_13486",376.590889914752,577.409375926474,504.033098881871,507.082170800822,527.928960956152,550.470314115471,595.746001263932,531.384054524729,665.24309454752,576.982454623628,702.216167946532,661.191324300498,744.509923745943,737.449972408498,719.305154610518
"ZNF674_13487",585.060846831848,118.053333944482,306.967526386703,253.541085400411,432.798904679962,364.617675873338,158.346431708496,191.007452434884,179.339728253594,133.388416929118,147.890980825103,118.388987121373,292.076970084947,137.615308241472,135.07071457664
"NCF4_13488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VPS50_13489",33.6241865995315,40.9095711688798,22.7383352879039,11.978318995295,52.2786795752033,44.100626023557,33.0970000702184,73.3627239455782,7.66409095100829,21.7143934535774,26.599097270702,24.5712992138698,27.2032472137941,18.9089736514999,0
"OR5AN1_13490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NPTXR_13491",20.1745119597189,29.2211222634855,26.5280578358879,34.9367637362771,25.7108260205918,22.0503130117785,20.7667451420978,25.1151667561439,13.7953637118149,24.8164496612313,37.2387361789827,30.1556853988403,25.7714973604365,33.6159531582221,25.7277551574552
"CBX6_13492",172.155835389601,361.173071176681,624.04097956803,202.633229670407,187.68902995032,207.11544007492,303.713647703181,333.767347680333,288.169819757912,311.239639501276,346.852228409954,261.349273456616,241.965725217432,239.513666252333,239.053725004688
"TDRD7_13493",91.4577875507256,46.7537956215769,64.4252833157278,80.8536532182414,113.984662024624,126.001788638734,100.588921782036,141.438044363547,157.11386449567,54.8029930018858,25.5351333798739,60.3113707976805,57.2699941343033,75.6358946059998,70.7513266830017
"ETHE1_13494",34.9691540635127,61.9487791985893,114.954917288848,27.9494109890217,24.8537984865721,33.8629806966599,38.2886863557429,42.9601536618251,62.845545798268,36.1906557559623,43.6225195239512,34.6231943468166,17.180998240291,47.2724341287499,24.6557653592279
"CAPN7_13495",47.0738612393441,46.7537956215769,35.3707437811839,35.9349569858851,21.4256883504932,26.7753800857311,29.8521961417656,31.7244211656554,20.6930455677224,39.2927119636162,53.1981945414039,54.7269846127101,37.2254961872972,43.0704399839721,40.7356123326374
"MT1B_13496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC25A29_13497",0,26.8834324824067,0,13.9747054945109,9.42730287421699,11.0251565058893,13.6281764995017,21.149614110437,19.9266364726216,26.8844871330006,38.3027000698108,17.8700357919053,14.3174985335758,26.262463404861,10.719897982273
"MMP16_13498",0,0,0,12.9765122449029,33.4240738267693,20.4752906537943,21.4157059277884,23.1323904332904,18.3938182824199,0,0,0,0,0,18.2238265698641
"ARHGAP22_13500",422.319783690115,270.003169714606,399.184108387647,335.392931868261,347.096151277989,332.329717534662,264.127039776057,257.760921970951,242.185274051862,240.926365461121,220.240525401412,240.128605953728,263.441973017795,221.655191137027,256.205561776324
"FBXO42_13501",669.793797062667,182.33980292415,613.935052773406,463.161667818074,770.467753083734,606.383607823909,301.117804560419,369.457321491696,232.988364910652,226.450103158736,268.118900488676,274.751800300545,685.808179758282,277.331613555332,256.205561776324
"HYAL3_13503",0,14.0261386864731,15.158890191936,10.9801257456871,0,0,0,13.8794342599743,9.19690914120995,10.3401873588464,0,11.1687723699408,0,0,11.7918877805003
"SIN3A_13504",45.7288937753628,135.586007302573,144.009456823392,61.8879814756909,39.4232665649074,53.5507601714621,95.397235496512,78.6501274731875,146.384137164258,138.558510608541,154.274764170071,140.726531861255,48.6794950141578,100.847859474666,94.3351022440023
"SASH3_13505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBXW5_13506",92.8027550147069,331.951948913196,156.641865316672,195.645876923152,155.97901119159,148.052101650513,277.755216275559,214.800768309125,267.476774190189,309.171602029507,290.462142196065,264.699905167598,158.924233722692,260.523636976221,245.485663794051
"ZNF33A_13507",21.5194794237001,43.2472609499586,45.4766705758079,45.9168894819642,17.1405506803945,14.1752012218576,35.0438824272901,37.0118246932647,54.4150457521589,53.7689742660012,41.4945917422951,42.4413350057752,18.6127480936486,45.171437056361,47.1675511220012
"HECA_13509",801.60060853283,329.614259132117,221.067148632399,359.349569858851,480.792446585067,327.604650460709,265.424961347438,288.163492254704,295.83391070892,295.729358463006,283.014394960269,266.933659641586,452.432953660996,220.604692600833,260.493520969234
"SEC22C_13510",445.184230577797,755.073799288466,333.495584222591,673.780443485345,478.221363983008,597.720984854996,727.485040759115,574.344208186554,802.430322570568,815.840782612979,750.094543033795,719.26894062419,700.125678291858,962.256659154108,826.504134433247
"AARD_13511",13.4496746398126,0,0,11.978318995295,18.854605748434,16.5377347588339,10.3833725710489,7.27017985046271,8.43050004610912,0,0,11.1687723699408,14.3174985335758,10.5049853619444,11.7918877805003
"USP11_13512",209.814924381076,104.027195258009,85.9003777543038,71.8699139717701,81.417615731874,83.4761849731615,43.4803726412674,78.6501274731875,98.866773268007,68.2452365683861,67.0297251221689,71.4801431676214,90.2002407615277,64.0804107078609,75.0392858759109
"ST14_13513",22.8644468876814,19.8703631391702,55.5825973704318,0,15.4264956123551,9.45013414790508,0,7.93110529141386,0,13.4422435665003,11.7036027991089,0,0,0,0
"HSPA2_13514",17.4845770317564,0,0,0,9.42730287421699,13.3876900428655,0,0,0,0,0,11.1687723699408,0,0,0
"ORAI3_13516",14.7946421037938,31.5588120445644,20.2118535892479,0,10.2843304082367,0,10.3833725710489,12.5575833780719,9.19690914120995,16.5442997741542,0,0,0,0,0
"SIRPA_13518",0,16.3638284675519,0,22.9584447409821,36.8521839628483,22.8378241907706,29.2032353560751,37.0118246932647,32.1891819942348,18.6123372459235,28.7270250523581,32.3894398728284,30.0667469205092,15.7574780429166,12.8638775787276
"ZNF276_13519",44.3839263113815,64.2864689796682,89.6901003022878,47.9132759811801,43.7084042350061,29.9254248016994,21.4157059277884,35.6899738113624,34.4884092795373,35.1566370200777,46.8144111964354,55.8438618497042,34.361996480582,34.6664516944166,61.103418498956
"GMPPB_13520",212.504859309039,331.951948913196,352.444196962511,525.049649293765,602.490356415868,544.957735862526,602.235609120837,564.430326572287,424.590638685859,539.757780131781,534.109873195695,584.126794947906,491.090199701651,519.996775416248,556.362705279968
"GORAB_13521",0,14.0261386864731,18.9486127399199,0,0,0,9.08545099966781,6.60925440951155,23.7586819481257,17.5783185100388,21.2792778165616,22.3375447398817,14.3174985335758,16.8079765791111,15.0078571751822
"ZFP62_13522",184.260542565432,141.43023175527,219.803907783071,129.765122449029,188.54605748434,239.403398413595,137.579686566398,235.289456978611,205.397637487022,123.048229570272,113.844136318604,83.7657927745563,125.993987095467,112.403343372805,146.86260235714
"MRPL39_13523",271.683427724214,440.654523733362,371.392809702431,372.326082103754,466.222978506731,615.046230792822,693.739079903206,617.304361848379,692.067412876049,401.199269523239,370.259434008171,354.050084127125,475.340951314718,717.490500220803,614.250154384242
"PARVA_13524",466.703710001497,745.723040164151,85.9003777543038,545.013514285923,343.66804114191,364.617675873338,483.475785339465,421.009505885886,584.003730466832,632.819466361398,606.459417772005,700.282027595291,602.766688263543,677.571555845415,692.505409654835
"CALML4_13525",429.044621010022,115.715644163403,426.975407072863,334.394738618653,653.054980923032,515.819822239819,181.060059207666,247.186114915732,166.31077363688,105.469911060233,120.227919663573,125.090250543337,287.781720524874,107.150850691833,183.310255496868
"DEFB132_13526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTTNBP2_13527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIPC_13528",0,37.4030364972615,0,25.9530244898059,10.2843304082367,14.9627124008497,33.745960855909,19.8277632285347,29.8899547089323,29.9865433406545,26.599097270702,26.805053687858,14.3174985335758,26.262463404861,46.0955613237739
"MOB1A_13529",106.252429654519,303.89967154025,151.58890191936,249.54831240198,198.830387892577,174.827481736244,464.655922554439,428.279685736348,390.868638501423,518.043386678203,364.939614554031,396.4914191329,134.584486215613,451.71437056361,358.044592607918
"ZFYVE26_13530",433.079523401965,264.158945261909,241.279002221647,226.589867660997,246.823929797681,232.315797802667,184.953823921809,205.547812135809,172.442046397687,200.59963476162,186.193680894914,178.700357919053,253.419724044292,200.645220413138,180.094286102186
"UBA6_13531",968.376574066506,715.333073010126,1244.29223658808,1187.84996703342,1402.95407319029,1367.90691790926,1177.86382602836,1134.80898211313,1131.21982436882,827.21498870771,791.58913477609,847.70982287851,982.180399403302,1108.27595568514,1109.50944116525
"TSNARE1_13532",363.14121527494,170.651354018756,170.53751465928,138.748861695501,174.833616940024,118.914188027806,75.2794511401047,137.47249171784,111.895727884721,137.524491872657,174.490078095805,107.220214751432,151.765484455904,99.7973609384719,103.983010428048
"HELZ_13533",151.981323429882,128.572937959336,123.797603234144,145.736214442756,215.113911038951,247.278510203516,229.083157348767,264.370176380462,275.907274236298,174.749166364504,151.082872497587,142.960286335243,85.904991201455,186.988739442611,174.73433711105
"MAF_13534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGEA6_13535",0,0,0,10.9801257456871,14.5694680783354,0,7.78752942828669,8.59203073236502,13.7953637118149,19.6463559818081,10.6396389082808,0,0,13.6564809705277,15.0078571751822
"MAGEA3_13536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZBTB5_13537",103.562494726557,98.1829708053114,40.4237071784959,118.784996703342,88.2738360040318,126.001788638734,130.441117923802,101.121592465527,136.420818927948,129.25234198558,84.0531473754182,98.2851968554794,91.6319906148853,86.1408799679442,112.558928813866
"RAB39B_13538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGEA11_13539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDGA2_13541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HOXC11_13542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCIN_13544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BPIFA2_13545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMEM131_13546",0,50.2603302931951,15.158890191936,31.9421839874534,17.1405506803945,20.4752906537943,31.1501177131468,22.4714649923393,52.8822275619572,57.9050492095397,56.3900862138881,51.3763529017279,24.3397475070789,59.8784165630831,37.5196429379555
"C20orf96_13547",94.1477224786881,85.3256770093778,107.37547219288,25.9530244898059,36.8521839628483,24.4128465487548,31.1501177131468,29.741644842802,21.4594546628232,36.1906557559623,68.093689012997,49.1425984277397,68.723992961164,33.6159531582221,40.7356123326374
"TMEM248_13548",0,29.2211222634855,31.5810212331999,25.9530244898059,0,18.1127571168181,42.1824510698862,35.6899738113624,42.9189093256464,32.0545808124238,23.4072055982177,27.9219309248521,0,25.2119648686666,38.5916327361828
"PCED1B_13549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPHK1_13551",364.486182738921,277.016239057843,414.342998579583,642.836452747499,606.775494085967,578.033205380194,436.101647984055,296.094597546117,364.810729267995,240.926365461121,347.916192300782,415.478332161799,641.423934304197,464.320352997943,503.835205166831
"ADAM32_13552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZBTB34_13553",61.8685033431379,87.6633667904566,65.6885241650558,123.775962951382,107.128441752466,108.676542700908,96.6951570678931,85.259381882699,85.8378186512928,93.0616862296174,88.3090029387305,112.804600936402,136.01623606897,64.0804107078609,101.839030831593
"ESRP1_13554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHC2_13555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC17A5_13556",2392.69711842266,2555.09493071918,2192.9861144334,1062.07761758283,1198.9815200936,1152.91636604442,1118.15943374483,1361.50640835938,1487.60005359071,1318.37388825291,1233.13414946974,1026.41018079756,1135.37763371256,1274.25472440386,1163.10893107662
"CHRM5_13557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EEF1AKMT1_13559",0,0,0,11.978318995295,13.7124405443156,0,8.43649021397725,16.5231360237789,16.8610000922182,15.5102810382696,21.2792778165616,0,14.3174985335758,0,19.2958163680914
"SEC22A_13560",29.5892842075877,35.0653467161826,42.9501888771519,14.9728987441188,20.5686608164734,11.0251565058893,19.4688235707167,23.1323904332904,18.3938182824199,33.0885995483084,31.9189167248423,18.9869130288994,32.9302466272244,23.1109677962777,12.8638775787276
"CDC42EP4_13561",45.7288937753628,65.4553138702076,48.0031522744639,64.8825612245147,30.8529912247102,30.7129359806915,77.2263334971764,42.9601536618251,64.3783639884696,116.844117154964,112.780172427776,159.713444890154,41.5207457473699,95.5953667936942,105.055000226275
"CD2AP_13562",119.702104294332,328.445414241577,323.389657427967,193.649490423936,177.404699542083,231.528286623674,384.18478512881,274.944983435681,301.965183469727,302.967489614199,259.607189362051,59.1944935606865,177.53698181634,278.382112091527,218.685918838369
"PDILT_13563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CABLES1_13564",2067.2149921392,745.723040164151,594.986440033486,674.778636734953,1028.43304082367,811.924025540845,476.98617748256,649.028783014034,622.324185221873,501.499086904049,628.802659479394,542.802337179125,930.637404682429,481.128329577054,540.282858306559
"SAMD14_13565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRIM73_13566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADCK5_13567",86.0779176948006,129.741782849876,104.848990494224,121.779576452166,107.128441752466,82.6886737941694,90.8545099966781,116.322877607403,98.866773268007,86.8575738143095,105.33242519198,102.752705803456,74.4509923745943,80.888387286972,69.6793368847744
"CLCA4_13568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C14orf93_13570",0,15.1949835770125,0,0,0,0,0,0,10.7297273314116,0,0,12.2856496069349,0,10.5049853619444,0
"OR6Y1_13571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATSPER3_13572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HAND2_13573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OR6T1_13574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF644_13575",17.4845770317564,37.4030364972615,17.685371890592,27.9494109890217,17.9975782144143,30.7129359806915,55.1616667836974,64.109767772262,50.5830002766547,53.7689742660012,39.3666639606389,36.8569488208048,21.4762478003637,40.9694429115832,30.0157143503644
"OR56B1_13576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUBB2B_13577",22.8644468876814,38.5718813878009,37.8972254798399,40.9259232339246,23.9967709525523,35.438003054644,14.9260980708828,35.0290483704112,30.6563638040332,25.8504683971159,34.0468445064985,13.402526843929,30.0667469205092,25.2119648686666,32.159693946819
"OR6C1_13578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECT2_13579",0,30.389967154025,25.2648169865599,13.9747054945109,9.42730287421699,10.2376453268972,51.9168628552446,45.6038554256297,23.7586819481257,31.0205620765391,37.2387361789827,42.4413350057752,0,23.1109677962777,15.0078571751822
"TMEM229B_13581",0,0,0,0,0,0,0,0,0,21.7143934535774,0,0,0,0,0
"PGBD5_13583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KCNIP1_13585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HIVEP2_13586",65.9034057350817,0,46.7399114251359,34.9367637362771,34.2811013607891,26.7753800857311,11.68129414243,23.7933158742416,29.1235456138315,17.5783185100388,20.2153139257335,20.1037902658935,24.3397475070789,14.7069795067222,19.2958163680914
"EPHA1_13588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC39A5_13589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LKAAEAR1_13590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTOGL_13591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"REV3L_13592",264.958590404308,147.274456207967,264.017337509551,150.727180690796,249.39501239974,241.765931950572,172.623568993688,161.265807592082,153.281819020166,116.844117154964,134.059450244338,136.259022913278,196.149729909989,123.958827270944,155.438520742958
"ELK3_13594",5666.34792575304,2141.32383946822,6403.36786524361,4609.65642668937,5426.69834541291,4440.77553833639,3002.09259460452,2590.16680308758,2517.65387740622,2939.71526612002,3137.629514052,3588.52656246199,6216.65786327863,3705.10833715779,3823.78761027678
"DNAI1_13595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARHGEF1_13597",593.130651615735,464.03142154415,213.487703536431,730.677458712996,559.638979714882,460.694039710373,445.836059769413,471.900764839125,474.407229867413,604.900960492513,637.314370606019,746.073994312048,778.871920226525,666.016071947276,665.705664699153
"KCNA3_13599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DCXR_13600",47.0738612393441,139.092541974191,89.6901003022878,154.719953689227,90.844918606091,93.7138303000587,188.847588635952,148.047298773059,136.420818927948,145.796641759734,112.780172427776,178.700357919053,75.8827422279519,153.372786284388,133.998724778412
"TMEM18_13601",110.287332046463,268.834324824067,317.073453181327,167.69646593413,100.272221480308,140.964501039584,162.240196422639,177.788943615861,209.229682962526,223.348046951082,210.664850383959,188.752253052,167.514732842837,213.251202847472,160.798469734095
"TMC8_13602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RANBP6_13604",0,12.8572937959336,0,0,9.42730287421699,11.8126676848813,24.6605098562412,15.2012851418766,12.2625455216133,21.7143934535774,19.1513500349054,18.9869130288994,0,25.2119648686666,24.6557653592279
"ATAD2B_13606",135.841713862107,38.5718813878009,68.2150058637118,114.792223704911,292.246389100727,282.71651325816,113.568137495848,130.202311867378,105.764455123914,47.5648618506933,67.0297251221689,41.3244577687811,83.0414914947398,72.4843989974164,72.8953062794563
"MYB_13607",0,0,0,0,0,11.8126676848813,0,15.8622105828277,0,13.4422435665003,0,0,0,0,0
"STPG1_13608",112.977266974426,85.3256770093778,64.4252833157278,46.9150827315722,59.1348998473611,77.9636067202169,72.6836079973424,105.087145111234,113.428546074923,63.0751428889629,93.6288223928709,63.6620025086628,61.5652436943761,52.5249268097221,52.5275001131376
"BTBD9_13609",43.0389588474003,66.624158760747,73.2679692610238,27.9494109890217,17.9975782144143,26.7753800857311,40.2355687128146,32.3853466066066,36.021227469739,55.8370117377704,48.9423389780916,43.5582122427693,41.5207457473699,42.0199414477776,51.4555103149103
"LRRC49_13610",55.1436660232316,16.3638284675519,35.3707437811839,27.9494109890217,35.9951564288285,42.5256036655729,27.2563529990034,34.3681229294601,26.0579092334282,26.8844871330006,23.4072055982177,48.0257211907456,45.8159953074427,33.6159531582221,36.4476531397282
"UBE3A_13611",228.644468876814,57.2733996364316,51.7928748224479,113.794030455303,167.120369133847,127.576810996719,105.13164728187,124.253982898817,74.3416822247804,107.537948532002,131.931522462682,139.609654624261,170.378232549552,99.7973609384719,48.2395409202285
"SNRNP27_13612",63.2134708071192,81.8191423377595,63.1620424663998,61.8879814756909,135.410350375117,129.939344533695,105.780608067561,91.8686362922106,55.1814548472597,69.2792553042707,95.756750174527,85.9995472485445,108.812988855176,59.8784165630831,57.8874491042741
"KDELR3_13613",274.373362652177,257.145875918673,296.861599592079,229.584447409821,493.647859595363,527.6324899247,396.515040056931,541.958861579947,412.328093164246,267.810852594121,213.856742056444,142.960286335243,307.82621847188,165.978768718722,177.950306505732
"BHLHB9_13614",205.780021989133,92.3387463526143,58.1090790690878,86.8428127158889,145.694680783354,103.951475626956,85.6628237111536,121.610281135013,83.5385913659904,74.4493489836939,64.9017973405128,54.7269846127101,100.222489735031,75.6358946059998,90.0471430510931
"IL24_13615",114.322234438407,594.942049284566,784.472567432686,29.9457974882375,11.1413579422564,20.4752906537943,83.7159413540819,101.782517906478,65.9111821786713,101.333836116694,95.756750174527,52.4932301387219,30.0667469205092,40.9694429115832,23.5837755610006
"GLIPR1_13616",28.2443167436064,85.3256770093778,96.0063045489277,39.9277299843167,37.709211496868,48.0381819185175,89.5565884252969,57.5005133627505,43.6853184207473,65.1431803607322,63.8378334496847,50.2594756647338,45.8159953074427,53.5754253459165,46.0955613237739
"OR1J2_13617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OLR1_13618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM111A_13619",166.775965533676,251.301651465976,245.068724769631,404.268266091207,295.674499236806,305.554337448931,439.995412698198,428.279685736348,430.721911446666,593.526754397782,609.651309444489,680.178237329397,508.271197941942,550.461232965887,492.04331738633
"TMED1_13620",22.8644468876814,23.3768978107884,24.0015761372319,19.9638649921584,24.8537984865721,20.4752906537943,18.1709019993356,25.776092197095,13.0289546167141,39.2927119636162,37.2387361789827,73.7138976416095,21.4762478003637,44.1209385201665,42.879591929092
"POLR2F_13621",13.4496746398126,30.389967154025,35.3707437811839,20.9620582417663,18.854605748434,19.6877794748022,26.6073922133129,20.4886886694858,16.8610000922182,19.6463559818081,18.0873861440773,0,17.180998240291,21.0099707238888,13.9358673769549
"DUS3L_13622",26.8993492796252,67.7930036512864,48.0031522744639,70.8717207221622,36.8521839628483,29.1379136227073,68.1408824975085,56.1786624808482,45.2181366109489,75.4833677195785,93.6288223928709,100.518951329468,27.2032472137941,65.1309092440554,98.6230614369115
"PEX14_13623",0,0,0,0,0,0,0,0,7.66409095100829,0,14.8954944715931,0,0,0,10.719897982273
"FEM1C_13624",1900.43902660552,708.320003666889,1289.76890716388,912.348630141637,1864.89191402693,1540.37186610853,868.309531253966,912.077108512594,449.115729729086,595.594791869551,621.354912243598,555.08798678606,1133.94588385921,470.62334421511,494.187296982785
"PFKFB4_13625",95.4926899426694,50.2603302931951,53.0561156717759,32.9403772370613,27.4248810886313,17.325245937826,34.3949216415996,21.8105395513881,19.9266364726216,36.1906557559623,41.4945917422951,45.7919667167574,32.9302466272244,27.3129619410555,31.0877041485917
"CAMK2G_13629",150.636355965901,68.9618485418259,94.7430636995997,73.866300470986,98.5581664122686,80.3261402571932,61.0023138549124,57.5005133627505,47.5173638962514,87.8915925501942,128.739630790197,125.090250543337,113.108238415249,81.9388858231664,58.9594389025014
"GOLT1A_13630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf58_13631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDK3_13632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMX3_13633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NPAS2_13634",10582.2040066045,3300.81797088333,7494.807959063,4198.4008078509,5309.28557325221,4053.32003827229,2475.13643662379,2342.31976273089,2170.47055732555,2595.38702707044,2936.5403386855,2920.63397473953,5247.36321255554,2616.79185366035,2967.26776149316
"TRPC1_13635",137.186681326088,59.6110894175105,125.060844083472,45.9168894819642,53.9927346432428,36.2255142336361,29.8521961417656,28.4197939608997,28.3571365187307,57.9050492095397,65.9657612313408,37.9738260577989,37.2254961872972,57.7774194906943,50.383520516683
"INPP5J_13636",0,0,0,0,0,0,6.48960785690558,0,0,0,0,0,0,0,0
"ATXN1L_13638",40.3490239194378,23.3768978107884,31.5810212331999,24.954831240198,19.7116332824537,20.4752906537943,24.6605098562412,14.5403597009254,15.3281819020166,17.5783185100388,37.2387361789827,49.1425984277397,37.2254961872972,34.6664516944166,32.159693946819
"PPP4R3A_13639",1553.43742089835,716.501917900665,600.039403430798,1085.03606232381,1863.17785895889,1882.93922897009,1266.77145366797,1221.39021487773,1161.10977907776,720.711058911592,790.525170885262,665.658833248474,1404.54660614379,952.802172328358,1047.33403286807
"INTS12_13641",104.907462190538,50.2603302931951,109.901953891536,100.8175182104,119.983854762762,105.52649798494,73.332568783033,79.3110529141386,82.7721822708895,46.5308431148087,55.3261223230601,44.6750894797634,100.222489735031,68.2824048526387,80.3992348670474
"CD3G_13642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NIPA1_13644",57.8336009511941,33.8965018256432,34.1075029318559,35.9349569858851,57.4208447793217,38.5880477706124,50.6189412838635,43.6210791027762,35.2548183746381,22.748412189462,38.3027000698108,35.7400715838107,55.8382442809457,36.7674487668054,39.6636225344101
