,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
10756,ST6GAL1_20820,42.369265416655004,1.61264815410153,0.35298225418433793,4.56863804053831,4.90903708352315e-06,0.00017126205180097702
10766,SRA1_20834,153.343689118702,-0.7891069085127479,0.241336251299166,-3.2697404731564905,0.00107646197037122,0.0124735030816766
10773,H2AC16_20843,256.040395419873,-1.17747734178906,0.319640066499805,-3.6837601577391,0.00022981849502963397,0.0038015620868774797
10784,ADRM1_20859,168.581148809889,-1.3334142138022,0.414209211815338,-3.21918049084013,0.00128557538805148,0.0143323005016288
10794,AK1_20871,239.18181634069,-1.08742075013549,0.31680601820166804,-3.4324497883852403,0.0005981546310723809,0.008044404976225241
10799,C14orf28_20879,28.8121211308594,1.1341763617109,0.283071026058899,4.006684744467299,6.15769644600677e-05,0.00136840041911431
10802,ITPR1_20884,182.67971939703702,0.631899371502528,0.156396944136603,4.04035625498285,5.3370068334203604e-05,0.0012191074079895
10819,APOL6_20904,341.171907133981,0.431135374026826,0.144880693360508,2.97579590507639,0.00292229274022799,0.0262642071902208
10825,ANXA4_20911,264.750554591117,1.13509026497465,0.34891886158090396,3.2531639586112004,0.0011412762463885,0.0130216655006478
10827,EVI2A_20914,336.04955238877005,0.9814561706708579,0.32201371864788103,3.04787067703806,0.00230469087603894,0.022041472504962002
10835,LRRC28_20923,293.599324333995,1.2239726063720802,0.3604063275254729,3.3960907811352796,0.000683556844606853,0.00887120072930774
10844,MCM5_20934,1099.85854300285,-0.984176585855062,0.0824409903311518,-11.937952005450098,7.504833757749531e-33,2.43494331270184e-29
10862,SVIP_20956,63.5683786509966,-2.24665031150042,0.6073805206401199,-3.6989172934500294,0.000216521136415232,0.00362582104309275
10863,MCM6_20957,145.828236895271,-1.22460335905086,0.19639406954553398,-6.235439603062639,4.50511146603127e-10,6.02756047486122e-08
10895,LIMK2_21003,68.5735027537695,-0.6037568644469571,0.21955857168987603,-2.74986697080429,0.0059619463313156295,0.0437884207627698
10899,FANCA_21007,11.517156659298902,-5.96080612435807,1.47135927650532,-4.05122407527535,5.09503849900602e-05,0.00117657312526869
10903,IRS2_21012,511.632532703394,1.19852207549414,0.24460174017413003,4.89989185948114,9.588941939237172e-07,4.36650135043579e-05
10906,FAM214B_21015,166.100551899641,1.34198761545749,0.25954387516794897,5.17056168090693,2.3339142023053197e-07,1.2944247229708699e-05
10907,UBP1_21016,168.688724782416,-1.4604650191630302,0.425078301869185,-3.43575527788873,0.000590904472735063,0.00797869533728183
10908,LAMB1_21017,237.72376523290401,1.2130226211283999,0.31888421323342203,3.80395946487473,0.000142401492164902,0.00258112648787165
10925,PRADC1_21038,27.194995342088,-2.33789158612848,0.610854025308014,-3.82725084761394,0.000129582440479604,0.0023956138355332
10932,SEC31A_21049,1974.41346761022,0.523994478002471,0.175245987741323,2.99005121176256,0.00278930678055179,0.0254032444898254
10936,ATAD5_21054,120.045506602896,-0.9783495198265592,0.21764287935191895,-4.4952057367547,6.95027136668798e-06,0.000227779347971911
10938,RRAGC_21056,276.391378321517,1.1469612389593402,0.23801448405924105,4.81887160561985,1.44372421003051e-06,6.16337263084734e-05
10943,ZGRF1_21063,17.0711444171873,-1.9401781022151898,0.6661735001864311,-2.91242161639907,0.00358638197743211,0.0306816514852432
10980,GSR_21104,721.941789779542,0.48069032979760706,0.109786667928378,4.3784034880373195,1.1955186200007598e-05,0.000351824051028796
10998,C15orf48_21127,157.888168442223,0.614903821652565,0.18940756612922302,3.24645859834896,0.00116850442488616,0.0132908417407297
11013,GATAD2A_21149,106.501532662336,-0.8547975842799631,0.22236575781968304,-3.8441061819109703,0.00012099261354261101,0.00225934120655541
11014,ERCC6L_21151,83.2609960861719,-1.9574839675010702,0.438206913418915,-4.46703123012979,7.93125551877093e-06,0.000251667076094399
11015,NDE1_21152,318.627579157622,-0.748741117531833,0.194861225353043,-3.84243256284204,0.00012182089205623401,0.00226503085545245
11019,ZBTB40_21158,35.5790543470205,0.8645958760757829,0.259969783922695,3.32575525905303,0.0008817931788744279,0.0106752909285749
11040,IFI16_21185,2300.5022566757,1.16102639286829,0.255605293932131,4.54226270124348,5.56536272153604e-06,0.00019007178263182801
11046,TEX9_21191,13.3628296391121,-6.15870094750107,1.2732723495121299,-4.8369077910636,1.3187456588789e-06,5.68594058502671e-05
11063,APBB3_21212,153.60537585341999,1.9483771441108602,0.380944570558485,5.11459486416734,3.14415047315019e-07,1.68614813390674e-05
11090,POU2F2_21241,184.84062697682702,0.8207114138060171,0.24311689167505302,3.3757893503466296,0.000736042501176396,0.00936190125060688
11109,DPP7_21261,254.366859293099,0.69209307894146,0.253286857016307,2.73244765675663,0.00628656597293471,0.0456814407596566
11112,DSP_21266,831.4564274013969,1.72126871190101,0.24387985822774802,7.057855143960261,1.69092188221412e-12,4.30289886026959e-10
11128,MAN2A1_21283,113.217371923572,0.838201366372979,0.268746767110349,3.11892632378647,0.0018151134228791398,0.018506030251499998
11155,LDAH_21320,231.41777744309502,0.8086997510990679,0.257440855066349,3.1413030806266002,0.0016819787469718199,0.017449016929016996
11159,TYMS_21327,5488.2776421994895,-1.4819987053366501,0.198769692150155,-7.455858533086211,8.928450586253889e-14,2.9711136335487897e-11
11169,YPEL2_21341,41.619914785779294,1.25774737438751,0.274321724848728,4.584935353118981,4.54126922170906e-06,0.000159719761407426
11178,FBXL2_21353,554.938712169173,1.3985303395875701,0.279336152378436,5.006621333041361,5.53937491204994e-07,2.7128304757956303e-05
11183,FREM2_21359,7.64353756610175,-5.37627721773486,1.8078391062413401,-2.97386930019045,0.00294070303415776,0.0263775476697765
11186,RELN_21362,3.45991279206128,6.65416529050841,2.03725610959094,3.2662389668054503,0.0010898623592623,0.0125950433646537
11188,EPB41L1_21364,121.86662277294701,1.2819553549507199,0.216511790839483,5.92094938562093,3.2008836997841904e-09,3.43314616990076e-07
11193,AGTPBP1_21370,70.5610591291843,1.23720500576602,0.354509228164308,3.4899091687187402,0.000483184745652342,0.006845820555759921
11221,THAP10_21408,203.447067858086,-0.796920026917993,0.259521707750026,-3.0707258896646694,0.00213539091195333,0.0208852076861031
11222,HSDL1_21409,240.347909108482,0.5499027034149909,0.200207082134495,2.74666958607178,0.00602037523287533,0.0441426156905402
11252,NR3C2_21445,40.202805054616704,1.02001604847499,0.369046642123483,2.76392177044572,0.00571112297909934,0.042523783145583
11260,SASS6_21460,98.6064704910368,-1.1186202868188202,0.24445847082581698,-4.5759113318510005,4.74151350774461e-06,0.000166311790009485
11267,ILDR2_21468,34.2064039735466,-1.500706037822,0.48501818748899295,-3.09412322369057,0.0019739548216518897,0.0197822283207708
11269,PUSL1_21470,10.164142754858698,-5.78363021297353,1.6378417849076496,-3.53125086090024,0.000413599286155164,0.00609964947241105
11281,H2BC1_21483,8.715492788133039,-5.56573986469237,1.63769269374129,-3.3985251848303197,0.000677502248920718,0.00881024467584477
11282,PASK_21484,33.550544199962694,-1.59200175527518,0.49053002404116497,-3.24547260565152,0.00117255845565314,0.0133138716352822
11284,RTTN_21486,106.036183246447,-0.879996025014693,0.286577472623344,-3.0707090022086,0.00213551168126512,0.0208852076861031
11319,NAP1L1_21536,21.443696507324,-6.864523038462781,1.3509125874819299,-5.08139690315426,3.74669343016623e-07,1.9449834934678896e-05
11344,DUSP10_21565,99.7050039293148,1.3889266114424101,0.400627008992565,3.4668821129535603,0.000526532759009693,0.007261787615757491
11352,EIF4H_21573,465.68332060888804,-1.2493269267653602,0.225381752797401,-5.54315915667049,2.97062617377805e-08,2.35077966361533e-06
11353,DYNC2LI1_21574,97.5498404142842,0.986957203670048,0.238276820919041,4.14206132121171,3.4419828104345096e-05,0.000864024234309846
11354,TBC1D10B_21575,31.9945316167663,-1.5973592769433897,0.48272658053951206,-3.30903526206932,0.000936180455118535,0.0112082564082365
11355,DOCK9_21576,732.502132843813,1.4802272403153403,0.27087961086370105,5.4645206983118095,4.6415922250744905e-08,3.46198758028832e-06
11370,HSBP1L1_21598,43.7081022773526,1.43171695421487,0.401829774863161,3.5629936947863703,0.000366649489253099,0.00556535330003125
11406,SPART_21636,1657.9530067367002,1.1374873241726497,0.253825401008341,4.48137703970483,7.41629571476063e-06,0.00024062171446540898
11420,USP10_21653,190.38211156238498,-0.47569403464359095,0.171665731455645,-2.7710483077194703,0.0055876136419749705,0.0419167918182376
11424,ILF3_21658,401.610537635838,-0.9515196270429541,0.321544584767142,-2.95921521344243,0.00308423625232091,0.0273475918186635
11425,GLIPR2_21659,13.6028196171237,-6.20533719124238,1.3329818767784298,-4.65522997674923,3.23619278428393e-06,0.00012068767228286399
11428,MLYCD_21663,161.217034934846,0.858387023636312,0.31695053775605997,2.7082680777685497,0.00676353654857368,0.0480197425274117
11434,EZH1_21671,49.8156542117103,0.949219795177136,0.265427312999608,3.57619487026393,0.000348631811158963,0.00532926224407659
11438,MAP1LC3A_21677,76.596592422885,1.05121046985369,0.298940638963709,3.5164522076950098,0.00043735538918379197,0.00635610105355795
11449,TFAP2C_21692,139.743160816789,0.543645539056579,0.172260234020853,3.1559549547039802,0.00159973564143008,0.0168244482613287
11475,AGFG2_21721,6.9529623763230095,-5.23200631063375,1.84254189819608,-2.83955893527093,0.00451759492113745,0.0359028456133018
11488,SCLY_21741,62.48596892472629,-1.21028257247192,0.26147503371097,-4.6286735498033895,3.6801537351874098e-06,0.000133039095195717
11490,RSPH3_21744,58.6800530335369,0.8900921873589199,0.217331592715983,4.095549000656,4.21169130585085e-05,0.00101976361506217
11497,HELLS_21751,315.83543653761603,-1.6548237920221,0.18045324101230104,-9.170374456778509,4.71378738433233e-20,7.64694158423313e-17
11502,PKN3_21759,14.138298561287902,-6.261265150099661,1.32056126658073,-4.74136665109954,2.12281359334284e-06,8.471354845551129e-05
11508,GGT7_21765,207.685352531963,1.19236515499835,0.382393119476129,3.1181658201168996,0.00181980385630495,0.0185234623114711
11526,GINS3_21786,105.522510833601,-0.8483516517471741,0.23619503473723102,-3.59174210707253,0.000328474822111719,0.00509312573639891
11535,ALG6_21797,305.235493106561,-0.896842219412503,0.28065794385748805,-3.19549914421058,0.0013958919692850802,0.0150464169247357
11540,TSC22D1_21802,1709.0579402672502,1.2727641277983899,0.46105681601663,2.7605364102295096,0.00577065251759519,0.0428686481816545
11555,TMEM106B_21819,441.840187996866,1.1269361589480902,0.23058128846187398,4.887370377993309,1.02191733876716e-06,4.59926093428371e-05
11556,FAM86B2_21820,264.500799394622,0.7526920343147409,0.21543066780381198,3.49389454151533,0.000476029019411385,0.00679637471278433
11557,PPP6R2_21821,9.27823695369076,-5.649386790861571,1.6474465745068798,-3.42917753952207,0.000605413361980229,0.00812518574124034
11558,C9orf40_21822,428.006296162919,-1.0344104354491601,0.352871143877442,-2.9314112343752003,0.0033742578129461,0.0292917176564645
11570,RFWD3_21836,474.070461169532,-1.2565111798097,0.211346844741412,-5.94525639286016,2.7602446679250897e-09,3.06174831626767e-07
11576,TCHP_21844,569.628312160291,-1.3202850647134499,0.185395892329132,-7.12143644676636,1.06807982817389e-12,2.88782083542514e-10
11585,HCFC1_21854,222.776186496919,-0.890933643319221,0.279587443974645,-3.1866010527998503,0.00143955189545174,0.0154400863629526
11595,DNAJC9_21868,53.3039443993272,-1.80927857920665,0.564480147115847,-3.2052120671576803,0.00134963003283439,0.014731285589676001
11607,SLC25A10_21880,611.791951390114,-0.7446615702950409,0.17724089261765,-4.201409501482529,2.65258282625517e-05,0.0006996995918524309
11617,SCN1B_21896,56.757599057999705,0.946412952671201,0.33594574807971395,2.81716008635607,0.00484503695722338,0.0377197898205429
11631,NABP1_21915,78.5481679625712,0.500771717045377,0.17116726021434803,2.9256279291861897,0.0034376180421774602,0.0297026677439274
11633,ERGIC1_21917,916.3930524731579,0.894254993934412,0.208928930253365,4.2801874917464104,1.8673593035542398e-05,0.0005134446830831969
11645,KIF24_21930,105.210368055688,-1.47127962958949,0.19781322399989298,-7.43772130012039,1.02436888011269e-13,3.32356483152562e-11
11647,NOL4L_21933,56.7211096514166,1.52618255737979,0.366130343911089,4.16841319699632,3.06727527537585e-05,0.0007805313436044651
11651,LRP1_21937,193.02112321605,1.30407691197026,0.39697976263389095,3.2849959487051406,0.0010198383805401,0.0120031291384054
11662,CSPG5_21952,11.8899895154034,-6.0121745710656205,1.46669587090794,-4.09912831304546,4.14709086612016e-05,0.00100977383227969
11667,PLIN2_21957,113.120624979998,1.03101392066828,0.31481427444445503,3.27499101648961,0.0010566533372797198,0.0123320566647628
11668,LRP4_21958,14.9567010202228,-2.02307944785242,0.6689947994828779,-3.02405855683217,0.00249408159421867,0.0233200222836959
11671,RBPMS2_21961,113.87138295212401,-2.42743546484594,0.258622493230525,-9.38601834095779,6.23113567642016e-21,1.1552525544083e-17
11692,EHMT1_21985,64.07992914589971,-0.8149988432761991,0.26157482535445603,-3.11573884134991,0.0018348469249104301,0.0186181730973319
11699,PDE3B_21993,40.868937221774395,-1.4626641028477299,0.517472222219072,-2.82655578414508,0.0047051547996192706,0.0368783544943805
11718,UAP1L1_22018,242.68022325384499,1.1984738184711798,0.25592392364057104,4.682929995065099,2.82803117253992e-06,0.00010826604294166099
11732,ATAD2_22038,261.83077158416,-1.2984214262007299,0.22965412077239603,-5.653812881013191,1.56927048720415e-08,1.3854416587031e-06
11738,NRF1_22045,121.64551979364799,-0.525930483650625,0.17867018683473396,-2.94358277095831,0.00324437055138507,0.0284881197671688
11744,SPCS3_22051,218.00835538403302,-0.816032152633037,0.264775376465124,-3.0819790100101,0.00205629336669427,0.0203869941275464
11746,ZNF573_22054,110.336048743105,0.9184693526174681,0.322678756874246,2.84638927431908,0.00442181039713944,0.0354598978022118
11749,CCDC77_22062,380.982932936002,-0.917626796816798,0.24986596798393104,-3.67247610477235,0.00024021161854998502,0.00393619493123952
11750,CMSS1_22063,571.856872056906,-0.927184506547295,0.29494456411875897,-3.1435890650080496,0.00166889620154541,0.017327147922924998
11787,OTUD1_22116,106.440762593871,1.0940145218506099,0.18796279026582502,5.820378173272519,5.87146264436822e-09,5.95311267176647e-07
11815,KMT5A_22149,203.230687318442,-1.1837862103761498,0.37997795708064,-3.1154075869851603,0.0018369089674478102,0.0186245348277638
11830,CCDC167_22168,894.2909426008059,-0.524351110633404,0.12716107807457,-4.123518914537,3.7312780449293e-05,0.000928455179466467
11853,VPS41_22196,88.3998409826182,1.50837099397688,0.511820957054054,2.9470676672928304,0.0032080299437238,0.0282646385673099
11863,CDC42EP1_22209,6.28783930585133,-5.08701412378437,1.8384676960363102,-2.76698586260278,0.005657720858860679,0.0422960260980955
11878,GALK2_22226,101.16664351143801,1.47912528482221,0.3825034198343329,3.8669596351918596,0.000110200659522869,0.00211565704036655
11882,PGPEP1_22230,121.33009296716699,0.587405744094529,0.20637811080637802,2.84625991486871,0.004423607223129979,0.0354598978022118
11884,ZDHHC20_22234,518.695329744968,-0.7337874505123859,0.262776674200745,-2.7924375431885395,0.0052312565508858605,0.0399595335593859
11889,CHST3_22239,178.226807351288,-0.7095647046412858,0.19477325129645898,-3.6430295223715197,0.000269447920325914,0.00432784048266053
11899,PABPC1L_22251,506.545086143719,0.7377838743035601,0.224695043093609,3.28348976526462,0.0010253036761299198,0.0120528904971142
11904,NRROS_22256,134.34478595334102,0.708469755606227,0.23063766869872898,3.0717868403867103,0.00212781615015069,0.0208852076861031
11915,KNTC1_22269,124.68252592150101,-1.00150195942245,0.230759901249998,-4.34001728202101,1.4247151082683401e-05,0.000403710757098396
11917,NHLRC3_22271,36.26281123316,0.7290427603299201,0.27045004623128305,2.69566513479705,0.0070248247998280795,0.0494403271392626
11924,RAB8B_22281,273.66089632476,0.603603736544355,0.21304540935566,2.83321634749094,0.00460821856614604,0.0363559030707862
11957,LIMS4_22317,21.8642225079993,-2.32063264844836,0.6819886254785861,-3.40274391940167,0.000667127765226531,0.00872780658982855
12007,INTS6_22373,33.7685684294736,-1.50211671999886,0.525985316766671,-2.8558149288893597,0.00429265272795193,0.0346671108297201
12031,STK40_22411,153.33474766795499,-0.744678091557367,0.21402401499712803,-3.47941370769706,0.000502512174666147,0.0070275894426910105
12044,TGFBR1_22430,860.910582889279,0.539828059982258,0.179827793963594,3.00191671200474,0.00268285567099527,0.0246565450745077
12098,RAB22A_22506,111.616014535322,0.9775969320328001,0.33766014387253396,2.8952097242541,0.00378905287892046,0.0317894718430576
12150,HLCS_22576,10.2494952623786,-5.79416399675222,1.49100506110019,-3.88607936211619,0.000101876213500368,0.0019932741461195303
12152,CCNE1_22579,8.39064187623288,-5.5013042944477,1.87199916519427,-2.93873223702896,0.00329557653956938,0.0288013416367215
12159,TADA3_22587,8.92449748828896,-5.595784003903919,1.85184056336212,-3.02174178199469,0.00251324838417206,0.02344855322055
12165,MBOAT2_22597,11.7982659477494,-6.011407335569491,1.28754722745459,-4.66888297950337,3.0284180635562902e-06,0.000114920495990741
12169,CENPX_22601,21.1197940833541,-6.837713259066651,1.3444868343185499,-5.08574207238879,3.66191431912811e-07,1.9211562403588397e-05
12171,C11orf91_22603,59.0167641379119,1.27834456560887,0.471664922849533,2.7102811841207797,0.0067226189823873,0.0479374445897925
12175,GTPBP4_22608,2573.75314002685,-0.7344679867322241,0.18479906736331198,-3.9744139254137703,7.0552771032895e-05,0.00150597674747518
12181,SLC35E2B_22615,202.37843356742098,1.1204223901433898,0.345309807971865,3.24468742062109,0.00117579613280391,0.0133347194455011
12185,ZBTB33_22620,226.78347240232202,0.7846964053117199,0.282653609139379,2.7761768466391,0.0055002281996793,0.0414938441090616
12231,CRY2_22678,256.29628546512697,1.10595218497319,0.344284827129172,3.21231752846967,0.00131668760570151,0.0145194609696118
12232,RECK_22679,176.71390410232,0.595981219003819,0.206004699822973,2.89304670969141,0.00381524553778975,0.0319446816706035
12237,XYLB_22684,221.66764761186002,0.71820841893971,0.265828477892149,2.70177380781264,0.00689706654165513,0.0487793621676296
12238,ZNF488_22687,22.408422484471195,-6.91768468545962,1.19997219129008,-5.764870832566951,8.1720404203438e-09,8.03460155872893e-07
12258,PRKDC_22715,122.35305421276001,-1.1234896747728502,0.318646664968921,-3.52581651806218,0.000422179352256749,0.006177050319715999
12275,NCEH1_22738,926.907574970405,-0.703066259004922,0.203095269491162,-3.4617559570264502,0.0005366635442343651,0.00737017934081861
12289,CDKN2D_22758,44.6898434495339,-2.43430305133189,0.726753326359486,-3.3495588709941,0.000809403532030104,0.0100461930978909
12328,DDX60_22807,26.7806804089418,1.19527128471607,0.366324280619062,3.2628775867549598,0.00110287146717204,0.0127001472058196
12329,DCTPP1_22808,369.295290501217,-0.7167078124126559,0.179111110727254,-4.00147042527161,6.29500642937371e-05,0.00138234506667364
12344,RAB6A_22828,720.097550764389,0.667281818546411,0.16918569199443304,3.94407949443129,8.010708387770999e-05,0.0016372121804172
12351,AKR1A1_22837,111.353621642659,0.828730110638735,0.20584317321012102,4.02602669651221,5.67272513283594e-05,0.0012737132659852
12352,CEP97_22838,395.721999733016,-0.71304025718617,0.18996620496747602,-3.75351109060819,0.000174374813534215,0.0030622954398471396
12382,ST3GAL6_22872,265.413243135322,1.1086337634238501,0.373156119020244,2.9709649846682598,0.00296865625944304,0.0265704971965874
12393,PPFIBP2_22885,3.9128390980895604,6.83146386785691,1.96171794287845,3.48238843033317,0.000496962259167979,0.00699114905779262
12396,ABCA1_22891,53.2850295629729,1.04911326120975,0.32745959223557203,3.2037945630098505,0.00135629217871479,0.0147791434889677
12397,RGMB_22892,25.163959529533702,-2.64678144629125,0.666991693303023,-3.9682374951089305,7.24061564854105e-05,0.00153794942531531
12413,PHF19_22914,254.068853913924,-1.31203525441119,0.43907502546019705,-2.9881801021045096,0.00280644122158566,0.0254720746914314
12456,WAPL_22964,239.866125178363,-0.41981498670198103,0.152749083254491,-2.7483961131376295,0.00598876097320004,0.0439356359017468
12463,TRMT10A_22971,107.95971045528299,-0.7573327348381059,0.257580445550433,-2.94017945818727,0.0032802220251734898,0.0286864699748663
12467,BARD1_22977,148.886711773129,-0.922025014560595,0.290343002506811,-3.17564055823583,0.0014950607299876301,0.0159694635010531
12472,SPG7_22984,116.236282853223,0.8046053034998679,0.27675734725057,2.90725905379992,0.00364611111182816,0.0309869936210566
12477,DEPDC7_22989,8.45841451111733,-5.517771353963081,1.8469172646837602,-2.98755740685974,0.00281216475390881,0.0255040350637516
12478,FBXO33_22990,122.290430486719,-1.25941466788079,0.462184492093644,-2.7249176236437203,0.00643175319822261,0.0463754577706181
12481,ARRB1_22993,134.583311490527,0.625004322817326,0.18524605279242298,3.3739143878961597,0.000741074118720397,0.00941001970531074
12483,INPP4A_22995,221.07235358148603,-0.7819051382264101,0.22010236990604198,-3.55246124137688,0.000381645237805292,0.00571939018041233
12498,CCDC34_23016,131.568210321126,-0.89991530259051,0.28158013696511897,-3.1959473856708502,0.00139372524345844,0.0150447576716052
12500,SPDL1_23018,697.3231010510741,-1.14002536675331,0.17646716371077303,-6.460269110585309,1.04516947529456e-10,1.73900121158625e-08
12523,NAGK_23047,557.418234289281,0.612068509089652,0.11816471768340402,5.17979072847743,2.22134960249895e-07,1.25526103722936e-05
12529,PPP1R3B_23053,37.7081213319005,1.4421576980863797,0.33158287505080103,4.34931296697825,1.3656469938385e-05,0.000393936503167745
12542,USP13_23070,239.08422202177002,-0.6520879211214581,0.19066272655638397,-3.42011222066846,0.0006259530784661191,0.00834904321925312
12547,KDM1B_23075,460.73921721137805,0.7217000132550259,0.21125764731586802,3.4162077559064903,0.000634997811192072,0.00840056542425631
12549,ATP6V0E1_23077,3267.0586852934102,0.7229749194446121,0.22477811938680897,3.2163936659710197,0.0012981262961372,0.0143869197875906
12572,TMCC2_23103,83.35072499508941,-0.865315045120616,0.235534231010429,-3.67383985507526,0.000238932516124433,0.00392018482207698
12575,ACTN4_23107,2173.25453493135,-0.7357595763853121,0.25137598639781894,-2.92692864950483,0.00342327406208511,0.0296379258023619
12592,LRIG1_23124,277.160435265784,-0.5903767146222071,0.124337175421432,-4.7481914610105,2.0524369597037602e-06,8.22115026636897e-05
12596,TDP1_23129,511.52407410112295,-1.0522788607199498,0.19852213240410801,-5.30056194730946,1.15446784835339e-07,7.34445281173054e-06
12603,MYL5_23137,107.261299168115,1.13924651681084,0.30877458258341195,3.68957349817837,0.000224630325938796,0.00374230086012027
12614,MAOA_23149,93.9750162029665,1.12630685433768,0.309675416489818,3.6370560734346,0.000275771913408603,0.00441303069323902
12648,EFHD1_23189,133.749562884662,-0.7466693361425669,0.20738579441638,-3.60038805089725,0.00031774261369895,0.0049563264910877
12652,PPP1R13L_23195,247.13905083030602,0.691124598972186,0.246429097543821,2.80455760241255,0.0050385683632879295,0.0388930907320689
12657,CLEC2B_23200,185.99345159887002,1.77664931200127,0.35563861522584006,4.9956591774294505,5.863513620432939e-07,2.83942834947682e-05
12678,UCHL1_23226,9.545561456745268,-5.69420998545918,2.08643537671519,-2.7291571303895004,0.00634964406561661,0.045934047203775
12688,GALNS_23239,293.391332353143,0.9246907821409731,0.229176414129867,4.03484270251729,5.463888877126789e-05,0.00123752792054715
12710,RPEL1_23264,305.557479722142,0.705579999521414,0.24903585703710898,2.8332466172382405,0.00460778218659916,0.0363559030707862
12723,PHC1_23278,230.32614702344299,1.31359336267054,0.29484936775375203,4.45513372702094,8.38409186586085e-06,0.000264741470158497
12732,APOBEC3F_23287,141.386091910562,1.29240759228634,0.367905166631451,3.5128824205423794,0.000443273591635363,0.00641129067159134
12735,PPP4R2_23291,28.2511300651493,-1.77377633309486,0.524334896328241,-3.38290727074639,0.0007172284494065099,0.00920691475410256
12743,ERGIC2_23300,53.901155947015106,1.76940677583696,0.3649515071361621,4.84833393269643,1.24502693799178e-06,5.40399986664124e-05
12770,SPNS2_23332,110.698307157589,0.99773216378017,0.244208322605288,4.08557805539166,4.39672162254508e-05,0.00104790824404724
12782,PSMD3_23346,50.5555991908286,-0.969685862344114,0.32437225042448,-2.98942298878885,0.0027950489665322,0.0254376896827874
12804,NCAPH2_23370,124.025440702443,-1.1908938788936598,0.304128954580945,-3.9157530414510298,9.01224641371577e-05,0.00179387935517183
12817,MDM2_23384,865.2876977319941,-0.493448921206943,0.183157865396894,-2.69411810482538,0.0070575151873473905,0.0495005878815106
12822,HIRIP3_23392,6.48701774191491,-5.127408416399111,1.8539450701573,-2.7656743983057006,0.00568052215778595,0.0423688600941069
12830,PISD_23405,115.54144781855801,-0.5538612494905041,0.19970048793079503,-2.77345967067663,0.00554637145922291,0.0417522092794634
12833,EID1_23409,650.676670990043,-0.40459299248629205,0.0999262614450797,-4.04891553666961,5.14555093191373e-05,0.00118402411337547
12848,COA7_23427,511.887896699876,-0.5707993410168709,0.171849058736062,-3.32151566738311,0.000895299557499066,0.0107985108338503
12868,ZNF248_23448,279.491610025701,1.1567373567780401,0.36350030552462104,3.18221838935893,0.00146151568651975,0.0156368924811651
12869,UHRF2_23449,8.3967937552188,-5.50743476168732,1.83997119948931,-2.99321791733258,0.00276052563917651,0.0252296491163611
12900,TICRR_23483,174.900423625722,-1.1522379970545902,0.414114162431901,-2.78241630348509,0.00539557801194576,0.0408778817507485
12937,MTMR10_23533,111.218439737836,1.02556579139672,0.2986724543412,3.4337474932493297,0.000595298469089995,0.008014298269553891
12939,PNRC2_23536,907.3844739475369,-0.5511122079166829,0.14256767016216101,-3.86561839223319,0.000110808080232249,0.0021228710467223197
12949,NCBP3_23549,147.27199491896002,-0.787089397935825,0.255131806670564,-3.0850304719244397,0.0020353129959232302,0.0202408368284227
12957,RBBP8_23561,29.6159191256402,-2.29570334790692,0.6131406542048911,-3.74417082306171,0.000180990489729378,0.00315287862511123
12968,RTKN2_23573,44.8729339433826,-2.11973902758273,0.726176082372388,-2.91904274877469,0.00351108071066805,0.0301966901676938
12977,DGKZ_23584,438.453243881923,-0.956031435025348,0.277798383305544,-3.4414578790900694,0.000578588544369191,0.00782995008219329
13020,AAGAB_23638,984.496117732807,-0.696489483621202,0.16476139676039903,-4.2272613446829395,2.36552859653668e-05,0.000632986188161918
13021,CDK2AP2_23639,31.113495871863798,-1.58816895871101,0.529735390568078,-2.9980420168036903,0.00271720209261572,0.0249038479929144
13058,HNRNPR_23683,383.371446899228,-1.14224045655269,0.40225670734320595,-2.8395808838014798,0.00451728414107019,0.0359028456133018
13064,ZNF839_23689,45.78274430933251,1.16353814506288,0.371280939267661,3.1338483127033503,0.00172530018413813,0.0177988440300037
13105,TMEM64_23740,7.69628485977467,-5.3767567746394,1.8637232643339199,-2.88495447662988,0.00391470264594708,0.0324460196769029
13110,ENAH_23745,254.984280576312,-0.479601036189498,0.172086787640994,-2.7869718690434104,0.005320309726119589,0.0404939597385502
13116,COG6_23751,90.0586442234681,0.95881643053208,0.24358239349318303,3.9363125420594596,8.27431981386753e-05,0.0016726498838687401
13130,BCLAF3_23768,55.703659148682206,0.6079765174275121,0.21233920566295397,2.86323251294702,0.00419342714937577,0.0341419683466742
13131,SLC37A2_23769,491.792126078122,0.930128624854499,0.259909145226633,3.5786683228997402,0.000345349415555984,0.00528531216401598
13132,LACTB_23770,700.328149342512,0.6334162186013199,0.23356705676911702,2.7119244784056002,0.00668938315948423,0.0477792045370315
13139,WDR89_23778,488.783063329644,-0.3734143486364579,0.132597289308219,-2.8161537131310896,0.00486024066263705,0.0378154696161293
13164,RIMS2_23803,8.57747859843195,-5.52862246029928,1.9059559241731299,-2.9007084530025398,0.00372320108067915,0.0314581403808945
13172,TPP1_23812,312.709090004213,1.25591284420315,0.279811227325891,4.48842906056951,7.175030850727589e-06,0.00023337731924998197
13185,SUCLG1_23826,852.720611261822,0.551375040118853,0.196275026758183,2.8091961021519203,0.00496653839613782,0.0383893599196406
